time	clg	htg
hr 	btu	btu
4684	319360	0
4685	316999	0
4686	366804	0
4687	617143	0
4688	601407	0
4689	622873	0
4690	577478	0
4691	571752	0
4692	574562	0
4693	402000	0
4694	452246	0
4695	460145	0
4696	501947	0
4697	479889	0
4698	502858	0
4699	396473	0
4700	347981	0
4701	322012	0
4702	268964	0
4703	287992	0
4704	265830	0
4705	260593	0
4706	485381	0
4707	185434	0
4708	408434	0
4709	383741	0
4710	383997	0
4711	610358	0
4712	832948	0
4713	822345	0
4714	836853	0
4715	815212	0
4716	840467	0
4717	900371	0
4718	922741	0
4719	886225	0
4720	828156	0
4721	713679	0
4722	631740	0
4723	416226	0
4724	395578	0
4725	312333	0
4726	398310	0
4727	330853	0
4728	334867	0
4729	219284	0
4730	243389	0
4731	240657	0
4732	256965	0
4733	244285	0
4734	332045	0
4735	818542	0
4736	689827	0
4737	850492	0
4738	837773	0
4739	849441	0
4740	830569	0
4741	898768	0
4742	892436	0
4743	870265	0
4744	799821	0
4745	687271	0
4746	594070	0
4747	387755	0
4748	517770	0
4749	335864	0
4750	248731	0
4751	240677	0
4752	206802	0
4753	180693	0
4754	176543	0
4755	184651	0
4756	191841	0
4757	185080	0
4758	275728	0
4759	812620	0
4760	795571	0
4761	718272	0
4762	811707	0
4763	761277	0
4764	863429	0
4765	914002	0
4766	923526	0
4767	902892	0
4768	831773	0
4769	762215	0
4770	671241	0
4771	479900	0
4772	447789	0
4773	377577	0
4774	272829	0
4775	279485	0
4776	274241	0
4777	471650	0
4778	416716	0
4779	371522	0
4780	293824	0
4781	394112	0
4782	438316	0
4783	683342	0
4784	920582	0
4785	881164	0
4786	886862	0
4787	862550	0
4788	878128	0
4789	879155	0
4790	962656	0
4791	897772	0
4792	862691	0
4793	780139	0
4794	656959	0
4795	472689	0
4796	433717	0
4797	342481	0
4798	307341	0
4799	228055	0
4800	209840	0
4801	307317	0
4802	312660	0
4803	385966	0
4804	432323	0
4805	422377	0
4806	452739	0
4807	898541	0
4808	769992	0
4809	939395	0
4810	984897	0
4811	957523	0
4812	998070	0
4813	1053522	0
4814	1051186	0
4815	1027770	0
4816	877486	0
4817	757230	0
4818	615560	0
4819	396566	0
4820	376657	0
4821	585486	0
4822	495621	0
4823	420759	0
4824	418425	0
4825	420449	0
4826	419000	0
4827	435425	0
4828	417326	0
4829	447934	0
4830	427095	0
4831	691748	0
4832	449650	0
4833	542543	0
4834	487401	0
4835	510195	0
4836	521437	0
4837	345020	0
4838	427715	0
4839	374377	0
4840	442214	0
4841	425148	0
4842	390044	0
4843	250046	0
4844	215744	0
4845	355995	0
4846	302603	0
4847	356068	0
4848	298842	0
4849	310215	0
4850	264941	0
4851	232219	0
4852	204679	0
4853	217187	0
4854	262107	0
4855	429092	0
4856	444593	0
4857	413901	0
4858	326814	0
4859	392074	0
4860	349610	0
4861	269393	0
4862	236642	0
4863	295167	0
4864	238166	0
4865	276365	0
4866	182705	0
4867	190184	0
4868	285506	0
4869	238836	0
4870	239308	0
4871	285897	0
4872	236450	0
4873	293138	0
4874	226253	0
4875	114714	0
4876	66499	0
4877	50944	0
4878	226599	0
4879	576995	0
4880	729853	0
4881	769801	0
4882	658604	0
4883	725461	0
4884	682019	0
4885	755023	0
4886	758606	0
4887	780850	0
4888	695497	0
4889	607520	0
4890	505142	0
4891	323793	0
4892	452031	0
4893	220669	0
4894	239979	0
4895	195953	0
4896	169868	0
4897	181328	0
4898	96922	0
4899	167271	0
4900	148660	0
4901	107744	0
4902	204269	0
4903	744197	0
4904	622707	0
4905	801141	0
4906	804553	0
4907	800556	0
4908	783988	0
4909	840563	0
4910	841085	0
4911	844130	0
4912	808924	0
4913	697454	0
4914	631004	0
4915	397359	0
4916	350861	0
4917	274465	0
4918	402545	0
4919	137933	0
4920	247504	0
4921	196876	0
4922	219548	0
4923	209939	0
4924	422859	0
4925	345119	0
4926	409485	0
4927	843014	0
4928	958879	0
4929	762292	0
4930	821157	0
4931	822261	0
4932	821596	0
4933	867271	0
4934	851492	0
4935	824387	0
4936	792896	0
4937	686692	0
4938	732688	0
4939	385298	0
4940	351327	0
4941	277597	0
4942	250883	0
4943	196967	0
4944	168348	0
4945	245657	0
4946	149628	0
4947	41346	0
4948	32675	0
4949	30874	0
4950	31578	0
4951	338731	0
4952	475856	0
4953	491705	0
4954	585713	0
4955	612808	0
4956	646019	0
4957	719598	0
4958	708907	0
4959	651342	0
4960	616299	0
4961	580384	0
4962	394997	0
4963	304797	0
4964	168188	0
4965	85687	0
4966	34254	0
4967	664	0
4968	15873	0
4969	0	0
4970	0	-29411
4971	0	-32961
4972	0	0
4973	2806	-129501
4974	0	0
4975	402016	0
4976	709983	0
4977	732552	0
4978	704328	0
4979	599955	0
4980	657680	0
4981	681122	0
4982	720671	0
4983	725381	0
4984	675021	0
4985	576679	0
4986	476923	0
4987	285384	0
4988	384373	0
4989	246501	0
4990	129629	0
4991	105761	0
4992	164561	0
4993	64306	0
4994	49850	0
4995	54114	0
4996	28466	0
4997	0	-24462
4998	136800	0
4999	453436	0
5000	503159	0
5001	323836	0
5002	468307	0
5003	410229	0
5004	440706	0
5005	332826	0
5006	355021	0
5007	365041	0
5008	386853	0
5009	388966	0
5010	395815	0
5011	256895	0
5012	338061	0
5013	257959	0
5014	326557	0
5015	307607	0
5016	389920	0
5017	343464	0
5018	301654	0
5019	209646	0
5020	200384	0
5021	165804	0
5022	272537	0
5023	420411	0
5024	466056	0
5025	309488	0
5026	425948	0
5027	353380	0
5028	393487	0
5029	255232	0
5030	267851	0
5031	303780	0
5032	315840	0
5033	317681	0
5034	312876	0
5035	251334	0
5036	282938	0
5037	267318	0
5038	280444	0
5039	231586	0
5040	208819	0
5041	165203	0
5042	142814	0
5043	152057	0
5044	148600	0
5045	195214	0
5046	225627	0
5047	643355	0
5048	718696	0
5049	778205	0
5050	857228	0
5051	865619	0
5052	667124	0
5053	802109	0
5054	776692	0
5055	787674	0
5056	723947	0
5057	618444	0
5058	471600	0
5059	305032	0
5060	443241	0
5061	313151	0
5062	344429	0
5063	337982	0
5064	354360	0
5065	326592	0
5066	298797	0
5067	260771	0
5068	282072	0
5069	278059	0
5070	347218	0
5071	779289	0
5072	639806	0
5073	839710	0
5074	799505	0
5075	784563	0
5076	789624	0
5077	868753	0
5078	864184	0
5079	896320	0
5080	845307	0
5081	744738	0
5082	617966	0
5083	450448	0
5084	404118	0
5085	330571	0
5086	267985	0
5087	261856	0
5088	262424	0
5089	262431	0
5090	262588	0
5091	259556	0
5092	261044	0
5093	260434	0
5094	294659	0
5095	708916	0
5096	843272	0
5097	906956	0
5098	973885	0
5099	994470	0
5100	1034736	0
5101	1039407	0
5102	1067459	0
5103	1052914	0
5104	1007501	0
5105	897472	0
5106	808062	0
5107	581885	0
5108	591591	0
5109	557761	0
5110	555320	0
5111	514034	0
5112	505925	0
5113	405192	0
5114	471455	0
5115	352534	0
5116	368724	0
5117	331317	0
5118	486581	0
5119	921847	0
5120	1016666	0
5121	1043452	0
5122	1025049	0
5123	1042215	0
5124	1046962	0
5125	1048379	0
5126	1084338	0
5127	1092087	0
5128	1038444	0
5129	908909	0
5130	818055	0
5131	599072	0
5132	528532	0
5133	469128	0
5134	398013	0
5135	348670	0
5136	314909	0
5137	252253	0
5138	250612	0
5139	317056	0
5140	440748	0
5141	404831	0
5142	263460	0
5143	894370	0
5144	977687	0
5145	1027994	0
5146	1040636	0
5147	1067624	0
5148	1045525	0
5149	1087099	0
5150	1074625	0
5151	1041604	0
5152	946418	0
5153	868289	0
5154	739098	0
5155	491198	0
5156	479365	0
5157	392517	0
5158	285500	0
5159	227671	0
5160	227410	0
5161	223984	0
5162	428925	0
5163	292095	0
5164	305142	0
5165	229206	0
5166	295963	0
5167	546706	0
5168	387899	0
5169	516022	0
5170	459440	0
5171	477357	0
5172	452447	0
5173	268415	0
5174	264719	0
5175	280719	0
5176	279551	0
5177	243113	0
5178	323329	0
5179	213441	0
5180	135168	0
5181	85509	0
5182	36079	0
5183	26319	0
5184	23072	0
5185	0	-13905
5186	4122	-143297
5187	47172	-254586
5188	29599	-259928
5189	4727	-262549
5190	6124	-196323
5191	67687	0
5192	254659	0
5193	291836	0
5194	274351	0
5195	290308	0
5196	305204	0
5197	215277	0
5198	180583	0
5199	231503	0
5200	237280	0
5201	231181	0
5202	221411	0
5203	208475	0
5204	211564	0
5205	175340	0
5206	141061	0
5207	141534	0
5208	153262	0
5209	117210	0
5210	111004	0
5211	74238	0
5212	49016	0
5213	63793	0
5214	144374	0
5215	495439	0
5216	559394	0
5217	700809	0
5218	728640	0
5219	725325	0
5220	761040	0
5221	810732	0
5222	825272	0
5223	830588	0
5224	783955	0
5225	665024	0
5226	548344	0
5227	371350	0
5228	349575	0
5229	264621	0
5230	230091	0
5231	462759	0
5232	437881	0
5233	209315	0
5234	486382	0
5235	430587	0
5236	376635	0
5237	377802	0
5238	411619	0
5239	548887	0
5240	793979	0
5241	789331	0
5242	817125	0
5243	802251	0
5244	801679	0
5245	838065	0
5246	863180	0
5247	832330	0
5248	787707	0
5249	684732	0
5250	559810	0
5251	350961	0
5252	301669	0
5253	348141	0
5254	281944	0
5255	277825	0
5256	278172	0
5257	236686	0
5258	240196	0
5259	249639	0
5260	245449	0
5261	293144	0
5262	286260	0
5263	694792	0
5264	822633	0
5265	827223	0
5266	797936	0
5267	776482	0
5268	735161	0
5269	702312	0
5270	850666	0
5271	822964	0
5272	751318	0
5273	642125	0
5274	569302	0
5275	441770	0
5276	465633	0
5277	424728	0
5278	383299	0
5279	428436	0
5280	422745	0
5281	419493	0
5282	382729	0
5283	380106	0
5284	417932	0
5285	383992	0
5286	379983	0
5287	713558	0
5288	821113	0
5289	841100	0
5290	861758	0
5291	857618	0
5292	838702	0
5293	873591	0
5294	879341	0
5295	668241	0
5296	710679	0
5297	598742	0
5298	483204	0
5299	507114	0
5300	393025	0
5301	329960	0
5302	321064	0
5303	313210	0
5304	297973	0
5305	275401	0
5306	266100	0
5307	276430	0
5308	272340	0
5309	283136	0
5310	357918	0
5311	769788	0
5312	867098	0
5313	839260	0
5314	702588	0
5315	779069	0
5316	758897	0
5317	780004	0
5318	786825	0
5319	794266	0
5320	755046	0
5321	620119	0
5322	508800	0
5323	422637	0
5324	317314	0
5325	302184	0
5326	254824	0
5327	187527	0
5328	217822	0
5329	210924	0
5330	206191	0
5331	175986	0
5332	222768	0
5333	116676	0
5334	202625	0
5335	609310	0
5336	326641	0
5337	518428	0
5338	429349	0
5339	479962	0
5340	457736	0
5341	306149	0
5342	346943	0
5343	333919	0
5344	373062	0
5345	304861	0
5346	314228	0
5347	199488	0
5348	249332	0
5349	201272	0
5350	216468	0
5351	177197	0
5352	177088	0
5353	135923	0
5354	109290	0
5355	118500	0
5356	117016	0
5357	151440	0
5358	238830	0
5359	627495	0
5360	288773	0
5361	452182	0
5362	418661	0
5363	460195	0
5364	458687	0
5365	323486	0
5366	352205	0
5367	368563	0
5368	371006	0
5369	323838	0
5370	307940	0
5371	191978	0
5372	336403	0
5373	316025	0
5374	344258	0
5375	256323	0
5376	275437	0
5377	282225	0
5378	279213	0
5379	234482	0
5380	207004	0
5381	224207	0
5382	305513	0
5383	465052	0
5384	755447	0
5385	768095	0
5386	804699	0
5387	776010	0
5388	810074	0
5389	825839	0
5390	852444	0
5391	799345	0
5392	761598	0
5393	575583	0
5394	484165	0
5395	562171	0
5396	218059	0
5397	272294	0
5398	193149	0
5399	207534	0
5400	389531	0
5401	412104	0
5402	384867	0
5403	425102	0
5404	419461	0
5405	418799	0
5406	418803	0
5407	794093	0
5408	680371	0
5409	782050	0
5410	797217	0
5411	809173	0
5412	827909	0
5413	853863	0
5414	887326	0
5415	882985	0
5416	866461	0
5417	695424	0
5418	627560	0
5419	416440	0
5420	436797	0
5421	353194	0
5422	291350	0
5423	273541	0
5424	260633	0
5425	263460	0
5426	294756	0
5427	282138	0
5428	306030	0
5429	298683	0
5430	302764	0
5431	756917	0
5432	865558	0
5433	883263	0
5434	923176	0
5435	903635	0
5436	907302	0
5437	860717	0
5438	929970	0
5439	967930	0
5440	942552	0
5441	833903	0
5442	745962	0
5443	525143	0
5444	476554	0
5445	387053	0
5446	347439	0
5447	288046	0
5448	324890	0
5449	310948	0
5450	317588	0
5451	316329	0
5452	318187	0
5453	316633	0
5454	336895	0
5455	801425	0
5456	945453	0
5457	956320	0
5458	942392	0
5459	830713	0
5460	847023	0
5461	940115	0
5462	929145	0
5463	922474	0
5464	859945	0
5465	744029	0
5466	643889	0
5467	406375	0
5468	395401	0
5469	345140	0
5470	283315	0
5471	488195	0
5472	420076	0
5473	194372	0
5474	491158	0
5475	398061	0
5476	332168	0
5477	303582	0
5478	267107	0
5479	769013	0
5480	838890	0
5481	733901	0
5482	814999	0
5483	766905	0
5484	822285	0
5485	806149	0
5486	846813	0
5487	824539	0
5488	708780	0
5489	635733	0
5490	510239	0
5491	340918	0
5492	298483	0
5493	262485	0
5494	223771	0
5495	185540	0
5496	179215	0
5497	141808	0
5498	113975	0
5499	68711	0
5500	50174	0
5501	55410	0
5502	141349	0
5503	454858	0
5504	417919	0
5505	533689	0
5506	513631	0
5507	391968	0
5508	446638	0
5509	210557	0
5510	307892	0
5511	232424	0
5512	272629	0
5513	192819	0
5514	207722	0
5515	198911	0
5516	145757	0
5517	156702	0
5518	111279	0
5519	126990	0
5520	80565	0
5521	89813	0
5522	50022	0
5523	57961	0
5524	30612	0
5525	25812	0
5526	27501	0
5527	195524	0
5528	286730	0
5529	355933	0
5530	256248	0
5531	293033	0
5532	285496	0
5533	183365	0
5534	226434	0
5535	222719	0
5536	212020	0
5537	211879	0
5538	198132	0
5539	116735	0
5540	84947	0
5541	25666	0
5542	27140	0
5543	0	0
5544	0	0
5545	0	0
5546	0	-77691
5547	6743	-194819
5548	4112	-161056
5549	3953	-152455
5550	4058	-155216
5551	339714	0
5552	662999	0
5553	563607	0
5554	690022	0
5555	649289	0
5556	659014	0
5557	694553	0
5558	729390	0
5559	746968	0
5560	686400	0
5561	576316	0
5562	478267	0
5563	275003	0
5564	444495	0
5565	306514	0
5566	344526	0
5567	301375	0
5568	305419	0
5569	301722	0
5570	315840	0
5571	303620	0
5572	311856	0
5573	276941	0
5574	310226	0
5575	758002	0
5576	713589	0
5577	835466	0
5578	820361	0
5579	809762	0
5580	827768	0
5581	871996	0
5582	855064	0
5583	832537	0
5584	771933	0
5585	618880	0
5586	548740	0
5587	367064	0
5588	382034	0
5589	312513	0
5590	281541	0
5591	270451	0
5592	260257	0
5593	231750	0
5594	445319	0
5595	242860	0
5596	197178	0
5597	173538	0
5598	114548	0
5599	476702	0
5600	621534	0
5601	603541	0
5602	634908	0
5603	671470	0
5604	661791	0
5605	689956	0
5606	760709	0
5607	690287	0
5608	627839	0
5609	506884	0
5610	344666	0
5611	131155	0
5612	117063	0
5613	24630	0
5614	0	-64103
5615	3650	-140064
5616	729	-120520
5617	6007	-170984
5618	6698	-198130
5619	25443	-257787
5620	14047	-265336
5621	16779	-267875
5622	30481	-266811
5623	132369	0
5624	430824	0
5625	538622	0
5626	542667	0
5627	528198	0
5628	564358	0
5629	553122	0
5630	609780	0
5631	614531	0
5632	536639	0
5633	396610	0
5634	330365	0
5635	61908	0
5636	27666	0
5637	0	0
5638	41188	-246450
5639	12462	-265316
5640	2079	-268808
5641	2079	-271512
5642	2079	-271458
5643	2376	-271426
5644	4157	-271435
5645	0	-271427
5646	5667	-271418
5647	50867	0
5648	359886	0
5649	475001	0
5650	521542	0
5651	513988	0
5652	557040	0
5653	566868	0
5654	584293	0
5655	607088	0
5656	560739	0
5657	419408	0
5658	307358	0
5659	97349	0
5660	68601	0
5661	0	-25364
5662	6761	-200547
5663	40158	-262023
5664	40610	-260292
5665	27143	-260645
5666	6402	-197912
5667	6585	-193282
5668	4954	-165769
5669	3874	-153876
5670	0	-100587
5671	104777	0
5672	297258	0
5673	256181	0
5674	302579	0
5675	229536	0
5676	304815	0
5677	185334	0
5678	193642	0
5679	170487	0
5680	193201	0
5681	158170	0
5682	151632	0
5683	150023	0
5684	161822	0
5685	144979	0
5686	149399	0
5687	108761	0
5688	129758	0
5689	110993	0
5690	120846	0
5691	92560	0
5692	117121	0
5693	164958	0
5694	124963	0
5695	190640	0
5696	299019	0
5697	313064	0
5698	301164	0
5699	304791	0
5700	299692	0
5701	254770	0
5702	167858	0
5703	190776	0
5704	196932	0
5705	226701	0
5706	223693	0
5707	139247	0
5708	156675	0
5709	159822	0
5710	72066	0
5711	183322	0
5712	149386	0
5713	120588	0
5714	94823	0
5715	80667	0
5716	44744	0
5717	94468	0
5718	83790	0
5719	250502	0
5720	407224	0
5721	573995	0
5722	615164	0
5723	458043	0
5724	555247	0
5725	526226	0
5726	668450	0
5727	608601	0
5728	536392	0
5729	385350	0
5730	358798	0
5731	259723	0
5732	186981	0
5733	119784	0
5734	68869	0
5735	138691	0
5736	114550	0
5737	129184	0
5738	111126	0
5739	71191	0
5740	20780	0
5741	22165	0
5742	51159	0
5743	268482	0
5744	433686	0
5745	555945	0
5746	637144	0
5747	636317	0
5748	591745	0
5749	586388	0
5750	629738	0
5751	664554	0
5752	583458	0
5753	454816	0
5754	367898	0
5755	208571	0
5756	91119	0
5757	40183	0
5758	26242	0
5759	0	-27329
5760	6647	-190549
5761	4771	-168489
5762	6668	-199285
5763	6700	-205981
5764	6683	-203907
5765	24325	-262892
5766	22869	-266992
5767	182327	0
5768	560739	0
5769	729810	0
5770	544134	0
5771	631475	0
5772	619241	0
5773	616045	0
5774	688312	0
5775	653300	0
5776	607199	0
5777	501722	0
5778	364028	0
5779	350436	0
5780	291469	0
5781	219423	0
5782	184939	0
5783	189616	0
5784	175856	0
5785	327739	0
5786	265758	0
5787	276447	0
5788	278360	0
5789	270713	0
5790	303159	0
5791	548916	0
5792	538147	0
5793	648922	0
5794	638770	0
5795	671346	0
5796	624800	0
5797	711055	0
5798	673792	0
5799	632453	0
5800	586959	0
5801	474902	0
5802	392696	0
5803	174107	0
5804	146607	0
5805	100530	0
5806	44298	0
5807	9127	0
5808	0	-17819
5809	0	-99498
5810	2299	-132595
5811	6729	-191316
5812	38538	-257334
5813	27243	-259225
5814	28790	-262654
5815	101183	0
5816	333613	0
5817	410730	0
5818	463069	0
5819	481452	0
5820	489343	0
5821	551231	0
5822	560112	0
5823	544010	0
5824	522207	0
5825	349026	0
5826	249219	0
5827	92842	0
5828	45241	0
5829	0	0
5830	0	-77192
5831	1949	-121878
5832	4277	-147737
5833	3965	-147592
5834	5865	-170967
5835	6699	-194762
5836	38867	-256228
5837	40445	-259455
5838	40691	-258612
5839	9981	0
5840	48934	0
5841	64683	0
5842	94414	0
5843	177290	0
5844	179527	0
5845	91294	0
5846	74823	0
5847	89937	0
5848	30798	0
5849	33084	0
5850	0	0
5851	0	0
5852	0	0
5853	566	0
5854	0	-32766
5855	0	-88054
5856	34327	-252811
5857	13403	-264331
5858	17014	-266044
5859	2382	-264938
5860	2079	-268788
5861	3588	-268720
5862	4157	-269723
5863	5108	-182944
5864	7519	0
5865	54440	0
5866	86210	0
5867	111069	0
5868	143849	0
5869	63919	0
5870	109350	0
5871	69710	0
5872	95031	0
5873	71413	0
5874	40087	0
5875	21679	0
5876	0	0
5877	0	-20083
5878	5168	-156390
5879	4040	-158992
5880	6670	-197095
5881	28806	-261586
5882	4652	-264431
5883	5152	-270724
5884	0	-270204
5885	23063	-270531
5886	2886	-266122
5887	0	-126096
5888	169822	0
5889	199784	0
5890	135213	0
5891	160241	0
5892	158895	0
5893	136737	0
5894	167095	0
5895	161554	0
5896	139082	0
5897	106569	0
5898	65792	0
5899	13028	0
5900	0	-25247
5901	0	-41939
5902	3907	-141512
5903	26437	-255560
5904	13742	-264861
5905	4081	-266975
5906	5281	-269719
5907	5401	-269224
5908	5372	-269324
5909	18767	-269300
5910	30741	-265263
5911	93181	0
5912	501200	0
5913	500256	0
5914	422859	0
5915	505688	0
5916	502515	0
5917	564426	0
5918	589189	0
5919	594313	0
5920	528472	0
5921	436491	0
5922	334102	0
5923	317247	0
5924	272409	0
5925	211244	0
5926	224347	0
5927	165500	0
5928	186867	0
5929	193250	0
5930	176241	0
5931	142494	0
5932	147418	0
5933	147394	0
5934	190993	0
5935	454392	0
5936	638422	0
5937	510949	0
5938	686356	0
5939	646343	0
5940	715173	0
5941	726366	0
5942	749239	0
5943	763971	0
5944	667973	0
5945	585201	0
5946	429849	0
5947	296037	0
5948	286983	0
5949	324900	0
5950	263753	0
5951	206155	0
5952	188264	0
5953	180493	0
5954	151224	0
5955	201090	0
5956	178980	0
5957	184180	0
5958	145372	0
5959	609478	0
5960	573875	0
5961	695504	0
5962	681889	0
5963	711208	0
5964	745327	0
5965	755073	0
5966	792440	0
5967	779876	0
5968	732113	0
5969	601268	0
5970	477082	0
5971	310836	0
5972	487961	0
5973	376563	0
5974	292655	0
5975	312854	0
5976	220840	0
5977	289557	0
5978	277334	0
5979	230820	0
5980	202667	0
5981	172278	0
5982	186407	0
5983	528403	0
5984	750022	0
5985	790901	0
5986	659425	0
5987	722695	0
5988	716731	0
5989	739212	0
5990	749442	0
5991	704693	0
5992	674891	0
5993	555076	0
5994	555920	0
5995	259148	0
5996	237110	0
5997	89349	0
5998	95245	0
5999	16783	0
6000	0	0
6001	0	0
6002	0	-17880
6003	21707	0
6004	20233	0
6005	60699	0
6006	53114	0
6007	298058	0
6008	331470	0
6009	374675	0
6010	435354	0
6011	390140	0
6012	374340	0
6013	163750	0
6014	228593	0
6015	241126	0
6016	206262	0
6017	228214	0
6018	312019	0
6019	157498	0
6020	135465	0
6021	105657	0
6022	74801	0
6023	48920	0
6024	19307	0
6025	60483	0
6026	85426	0
6027	51413	0
6028	29194	0
6029	94541	0
6030	35870	0
6031	153833	0
6032	258059	0
6033	318379	0
6034	248681	0
6035	230556	0
6036	269124	0
6037	152758	0
6038	162456	0
6039	220334	0
6040	173232	0
6041	205658	0
6042	100184	0
6043	68726	0
6044	54386	0
6045	104714	0
6046	0	0
6047	0	0
6048	0	0
6049	0	-81300
6050	0	-93299
6051	0	-89572
6052	6551	-187155
6053	3795	-155162
6054	33088	-253510
6055	145358	0
6056	489046	0
6057	618435	0
6058	537931	0
6059	613667	0
6060	582428	0
6061	634026	0
6062	600684	0
6063	581452	0
6064	535909	0
6065	512350	0
6066	381607	0
6067	314891	0
6068	270172	0
6069	174623	0
6070	229616	0
6071	180551	0
6072	219320	0
6073	183656	0
6074	141016	0
6075	189434	0
6076	181306	0
6077	226670	0
6078	168826	0
6079	458773	0
6080	681663	0
6081	759971	0
6082	743195	0
6083	697918	0
6084	717866	0
6085	613057	0
6086	711492	0
6087	694506	0
6088	602395	0
6089	500763	0
6090	495625	0
6091	278768	0
6092	345055	0
6093	140335	0
6094	136643	0
6095	155590	0
6096	109103	0
6097	33629	0
6098	95091	0
6099	0	-47934
6100	0	-94668
6101	0	0
6102	0	0
6103	187188	0
6104	596978	0
6105	646050	0
6106	640419	0
6107	592340	0
6108	614767	0
6109	639907	0
6110	653166	0
6111	618461	0
6112	598194	0
6113	451724	0
6114	344094	0
6115	126878	0
6116	69962	0
6117	10562	0
6118	0	-9603
6119	0	-77953
6120	6784	-192979
6121	6741	-202782
6122	6721	-198755
6123	29760	-257065
6124	6722	-203856
6125	30272	-255979
6126	42992	-261134
6127	147686	0
6128	361679	0
6129	384892	0
6130	435742	0
6131	428068	0
6132	476738	0
6133	474211	0
6134	496409	0
6135	476765	0
6136	407345	0
6137	335915	0
6138	165363	0
6139	52704	0
6140	40265	0
6141	0	0
6142	2251	-125291
6143	22944	-250635
6144	12951	-264875
6145	4081	-266026
6146	2079	-268809
6147	3588	-268715
6148	0	-268712
6149	0	-268666
6150	2086	-268668
6151	0	0
6152	264489	0
6153	430023	0
6154	497712	0
6155	498218	0
6156	539247	0
6157	595831	0
6158	631851	0
6159	603855	0
6160	561835	0
6161	396619	0
6162	229221	0
6163	145303	0
6164	112552	0
6165	139075	0
6166	92778	0
6167	92932	0
6168	112029	0
6169	166744	0
6170	151824	0
6171	148683	0
6172	56163	0
6173	91351	0
6174	128729	0
6175	365896	0
6176	403511	0
6177	431621	0
6178	256997	0
6179	369423	0
6180	344462	0
6181	251733	0
6182	241540	0
6183	242843	0
6184	254419	0
6185	231674	0
6186	364260	0
6187	256238	0
6188	262754	0
6189	194762	0
6190	159413	0
6191	183863	0
6192	15924	0
6193	229550	0
6194	209958	0
6195	260485	0
6196	320895	0
6197	307158	0
6198	303312	0
6199	417856	0
6200	405238	0
6201	450287	0
6202	502399	0
6203	485698	0
6204	464189	0
6205	409285	0
6206	444287	0
6207	404744	0
6208	404656	0
6209	376496	0
6210	380218	0
6211	381535	0
6212	381426	0
6213	381454	0
6214	337848	0
6215	376986	0
6216	386412	0
6217	382596	0
6218	428830	0
6219	381399	0
6220	377725	0
6221	384470	0
6222	384673	0
6223	536565	0
6224	668432	0
6225	734570	0
6226	748402	0
6227	731702	0
6228	738815	0
6229	760801	0
6230	743795	0
6231	732685	0
6232	637180	0
6233	501968	0
6234	386470	0
6235	258616	0
6236	278242	0
6237	171690	0
6238	55034	0
6239	93359	0
6240	45480	0
6241	60269	0
6242	59464	0
6243	58030	0
6244	50345	0
6245	53667	0
6246	54837	0
6247	214303	0
6248	374229	0
6249	446945	0
6250	454178	0
6251	432688	0
6252	447950	0
6253	479273	0
6254	495367	0
6255	429545	0
6256	401955	0
6257	261954	0
6258	165015	0
6259	96638	0
6260	95589	0
6261	35481	0
6262	0	0
6263	0	0
6264	0	-17442
6265	0	-44019
6266	0	-25372
6267	3438	-136962
6268	0	-51728
6269	0	-84587
6270	3619	-147204
6271	100034	0
6272	319340	0
6273	358353	0
6274	387067	0
6275	447869	0
6276	405523	0
6277	450737	0
6278	441490	0
6279	365302	0
6280	328394	0
6281	193817	0
6282	93317	0
6283	25037	0
6284	0	-886
6285	0	-98852
6286	0	-91052
6287	6576	-185968
6288	16159	-258750
6289	6730	-206430
6290	6658	-197372
6291	20642	-259383
6292	6730	-206479
6293	6658	-197369
6294	6682	-199710
6295	7989	0
6296	147240	0
6297	254417	0
6298	290151	0
6299	412433	0
6300	426302	0
6301	396571	0
6302	438178	0
6303	446321	0
6304	287445	0
6305	281031	0
6306	168891	0
6307	71023	0
6308	73136	0
6309	22850	0
6310	26603	0
6311	18581	0
6312	2274	0
6313	0	0
6314	0	0
6315	0	0
6316	22882	0
6317	0	0
6318	0	0
6319	100190	0
6320	158632	0
6321	229596	0
6322	215684	0
6323	212127	0
6324	326383	0
6325	290575	0
6326	245750	0
6327	382723	0
6328	348568	0
6329	172968	0
6330	98933	0
6331	59665	0
6332	55801	0
6333	51577	0
6334	29031	0
6335	550	0
6336	23927	0
6337	28399	0
6338	30560	0
6339	27488	0
6340	22431	0
6341	0	-20810
6342	0	-43602
6343	0	0
6344	98350	0
6345	172335	0
6346	151683	0
6347	172141	0
6348	111808	0
6349	113261	0
6350	101472	0
6351	140295	0
6352	127645	0
6353	126742	0
6354	66672	0
6355	0	-17210
6356	0	-83760
6357	0	-89759
6358	0	-84395
6359	2941	-133069
6360	3408	-142017
6361	6685	-189544
6362	6541	-193501
6363	6563	-190890
6364	6596	-196399
6365	39268	-259783
6366	6502	-194100
6367	0	-137897
6368	6239	0
6369	125587	0
6370	135905	0
6371	155949	0
6372	167010	0
6373	158800	0
6374	161699	0
6375	169832	0
6376	159465	0
6377	155104	0
6378	144682	0
6379	137370	0
6380	161027	0
6381	128860	0
6382	50563	0
6383	62080	0
6384	30565	0
6385	0	-24627
6386	0	-27581
6387	2352	-125946
6388	40649	-253338
6389	4523	-259113
6390	18799	-269048
6391	4323	-174039
6392	0	-72232
6393	56320	0
6394	87202	0
6395	80990	0
6396	95755	0
