time	clg	htg
hr 	btu	btu
3663	72346.78251	0
3664	60260.56866	0
3665	52495.78089	0
3666	19139.42178	0
3667	0	-41815.25766
3668	0	-134783.1989
3669	31447.6	-248145
3670	2078.66	-263744
3671	2257.79	-270671
3672	2078.66	-270489
3673	0	-270418
3674	0	-270436
3675	2085.63	-270437
3676	6017.98	-270426
3677	6804.88	-270459
3678	0	-210784.2687
3679	0	-32243.58649
3680	30310.01004	0
3681	70584.0826	0
3682	113389.7629	0
3683	135564.3267	0
3684	123787.1883	0
3685	85913	0
3686	136928.5208	0
3687	133276.8051	0
3688	149685.2287	0
3689	103246	0
3690	72738.23189	0
3691	1819	0
3692	0	-17365.39487
3693	0	-82798.32338
3694	0	-150647.507
3695	46644.3	-248826
3696	38514.5	-257431
3697	40546.2	-259141
3698	40678.8	-258637
3699	5502.01	-258737
3700	5464.18	-268952
3701	18921.5	-268237
3702	0	-140451.4135
3703	108323.4254	0
3704	377520.8096	0
3705	469264.8928	0
3706	518196.5832	0
3707	475119.8665	0
3708	507387.0621	0
3709	542023.7355	0
3710	561570.5905	0
3711	571657.3143	0
3712	542577.4952	0
3713	431623.2432	0
3714	342900.555	0
3715	163442	0
3716	86107	0
3717	12363.78159	0
3718	0	0
3719	0	-13678.3481
3720	0	-49541.96017
3721	0	-50422.95967
3722	0	-81182.77159
3723	0	-85299.49441
3724	0	-82577.25015
3725	0	-66649.8862
3726	0	-31150.07064
3727	258433.8649	0
3728	470643	0
3729	516779.0699	0
3730	537786	0
3731	523507.2751	0
3732	561850.4954	0
3733	598168	0
3734	577159	0
3735	551617	0
3736	496019	0
3737	484797	0
3738	345947.3269	0
3739	445888.2924	0
3740	354518	0
3741	273100	0
3742	201336.4779	0
3743	124301.1423	0
3744	69852.66488	0
3745	56024.73923	0
3746	67415.1399	0
3747	30764.60227	0
3748	81942.71346	0
3749	106969.4335	0
3750	55740.36722	0
3751	487546.9876	0
3752	627959.6535	0
3753	680678	0
3754	652007	0
3755	566940	0
3756	637535	0
3757	642828	0
3758	675451	0
3759	665531	0
3760	617636	0
3761	532274	0
3762	420057	0
3763	273974	0
3764	408732	0
3765	311816	0
3766	279959	0
3767	231661	0
3768	142252	0
3769	196511.0054	0
3770	91494.8573	0
3771	251067.2161	0
3772	53679.36296	0
3773	95724.5827	0
3774	107992.125	0
3775	402728.5292	0
3776	499191.021	0
3777	474409.4525	0
3778	501388.4755	0
3779	484624.0998	0
3780	470413.2703	0
3781	615946.3803	0
3782	461033.2552	0
3783	474256.3015	0
3784	414033.0495	0
3785	275479.9823	0
3786	141578.1471	0
3787	11693.66592	0
3788	0	-20285.19262
3789	0	-100029.6166
3790	0	-189275.9267
3791	11924	-257670
3792	2078.66	-268034
3793	2078.66	-269659
3794	0	-268532
3795	3655.79	-268628
3796	9452.42	-268655
3797	21413.9	-268684
3798	0	-203835.728
3799	4290.916716	-6714.301395
3800	202378.4381	-3754.526892
3801	245762.554	0
3802	276030.3646	0
3803	271896.9427	0
3804	289985.659	0
3805	325599.4405	0
3806	377090.8581	0
3807	379115.92	0
3808	329624.3698	0
3809	250578.619	0
3810	156673.9584	0
3811	36379.80347	0
3812	0	-65623.39729
3813	0	-152391.3175
3814	47744.8	-256939
3815	2261.94	-260323
3816	2078.66	-269848
3817	3588.38	-269621
3818	10571.5	-269585
3819	0	-268136
3820	0	-269693
3821	7545.81	-269576
3822	0	-185300.3682
3823	0	-26262.32585
3824	80290.57018	0
3825	107652.2573	0
3826	156212	0
3827	205512.5535	0
3828	184022.2517	0
3829	114234	0
3830	113937.8881	0
3831	133556.5605	0
3832	130536.2207	0
3833	121947.2042	0
3834	135327.6138	0
3835	34730.73458	0
3836	1149.273298	0
3837	0	-32837.48437
3838	0	-116732.2943
3839	0	-89749.6846
3840	0	-143748.651
3841	0	-171343.8066
3842	0	-120435.8775
3843	0	-176004.7875
3844	0	-188784.4398
3845	0	-182885.2062
3846	0	-105134.2713
3847	67491.66613	0
3848	84388.87853	0
3849	64537.90344	0
3850	84803.86438	0
3851	101872.4273	0
3852	141266	0
3853	87205	0
3854	92966.19178	0
3855	84257	0
3856	130273.1738	0
3857	114501.6502	0
3858	118252.3731	0
3859	32092	0
3860	549.5734949	0
3861	0	-80417.66362
3862	0	-89775.1233
3863	0	-97923.52838
3864	0	-101497.2777
3865	0	-115739.647
3866	0	-118017.9033
3867	0	-100731.0333
3868	0	-68098.58777
3869	0	-53876.00507
3870	16419.50099	0
3871	331103.9439	0
3872	379966	0
3873	488634	0
3874	487376	0
3875	489201	0
3876	513894	0
3877	549331	0
3878	574615	0
3879	508505	0
3880	497620	0
3881	397164	0
3882	300421	0
3883	176945	0
3884	148661	0
3885	53710.35348	0
3886	75801.14838	0
3887	22848.30492	0
3888	30349.08181	0
3889	96918.12949	0
3890	10778.55632	0
3891	0	-16858.19569
3892	0	-28549.76901
3893	14529.1876	0
3894	96635.99463	0
3895	374471.0976	0
3896	569502.4859	0
3897	499700	0
3898	598182	0
3899	555464	0
3900	596514	0
3901	625264	0
3902	646718	0
3903	652081	0
3904	602315	0
3905	478873	0
3906	438342	0
3907	237289	0
3908	208231	0
3909	259069	0
3910	199205	0
3911	171635	0
3912	208095	0
3913	219336.0288	0
3914	200249.7758	0
3915	219593.3988	0
3916	254095.8638	0
3917	363125	0
3918	345668	0
3919	669408	0
3920	805130	0
3921	586654	0
3922	669384	0
3923	599856	0
3924	656474	0
3925	663254	0
3926	679688	0
3927	664400	0
3928	641090	0
3929	538741	0
3930	450182	0
3931	277981	0
3932	264577	0
3933	143788.7897	0
3934	125571.0514	0
3935	132245.0772	0
3936	95263.45678	0
3937	87081.17216	0
3938	52932.36959	0
3939	122253.0578	0
3940	81735.81985	0
3941	110314.2064	0
3942	144592.433	0
3943	480313.0404	0
3944	715247.4566	0
3945	679041	0
3946	560566	0
3947	696110	0
3948	734957	0
3949	747765	0
3950	796076	0
3951	841124	0
3952	837246	0
3953	720693	0
3954	676822	0
3955	496645	0
3956	425754	0
3957	349817	0
3958	326492	0
3959	395826	0
3960	282472	0
3961	290579	0
3962	267385	0
3963	256917	0
3964	258040	0
3965	253404	0
3966	397449	0
3967	738949	0
3968	740491	0
3969	776943	0
3970	803834	0
3971	789800	0
3972	818360	0
3973	861583	0
3974	867584	0
3975	888854	0
3976	858625	0
3977	786730	0
3978	707241	0
3979	417052	0
3980	388151	0
3981	365237	0
3982	342256	0
3983	307974	0
3984	221908	0
3985	247118	0
3986	207370	0
3987	212839	0
3988	209940	0
3989	227023	0
3990	338030	0
3991	608804	0
3992	614203	0
3993	609069	0
3994	643811	0
3995	644570	0
3996	667930	0
3997	524758	0
3998	437842	0
3999	491440	0
4000	526527	0
4001	532552	0
4002	514762	0
4003	456308	0
4004	354205	0
4005	335201	0
4006	321277	0
4007	297316	0
4008	255714	0
4009	241372	0
4010	223332	0
4011	187233	0
4012	197547	0
4013	225001	0
4014	318537	0
4015	604680	0
4016	582587	0
4017	592584	0
4018	604073	0
4019	590513	0
4020	624384	0
4021	483979	0
4022	501099	0
4023	522013	0
4024	616784	0
4025	567570	0
4026	546460	0
4027	387249	0
4028	336821	0
4029	323857	0
4030	290970	0
4031	291535	0
4032	271570	0
4033	223221	0
4034	271515	0
4035	220520	0
4036	195970	0
4037	244981	0
4038	350253	0
4039	717393	0
4040	750835	0
4041	796215	0
4042	804572	0
4043	800236	0
4044	830138	0
4045	813248	0
4046	819112	0
4047	786112	0
4048	781678	0
4049	603670	0
4050	520840	0
4051	216596	0
4052	228906	0
4053	407907	0
4054	97054	0
4055	225284	0
4056	126590	0
4057	124758	0
4058	123645	0
4059	242065	0
4060	190437	0
4061	164258	0
4062	136083.0537	0
4063	496432.3075	0
4064	532665.766	0
4065	422627	0
4066	582299.9916	0
4067	427740	0
4068	562145	0
4069	529384	0
4070	564366	0
4071	621271	0
4072	614460	0
4073	524261	0
4074	466018	0
4075	194922	0
4076	187752	0
4077	337344.6268	0
4078	239798	0
4079	255584	0
4080	209291	0
4081	282848	0
4082	236552	0
4083	236976.4482	0
4084	276330	0
4085	248282	0
4086	320808	0
4087	519622	0
4088	604366	0
4089	578974	0
4090	581044	0
4091	584825	0
4092	596586	0
4093	663349	0
4094	727402	0
4095	702886	0
4096	719891	0
4097	630312	0
4098	543740	0
4099	332173	0
4100	277807	0
4101	240635	0
4102	204015	0
4103	210088	0
4104	212815	0
4105	189253	0
4106	181373	0
4107	183116	0
4108	294234	0
4109	246958	0
4110	107171	0
4111	539487	0
4112	500940	0
4113	553696	0
4114	523889	0
4115	549396	0
4116	546493	0
4117	570880	0
4118	586351	0
4119	612850	0
4120	602299	0
4121	542747	0
4122	473958	0
4123	247626	0
4124	171866	0
4125	262916.7712	0
4126	100664	0
4127	175935	0
4128	139578	0
4129	158267.1452	0
4130	120710.3127	0
4131	89130.47036	0
4132	103191.773	0
4133	56203.60249	0
4134	149893.9941	0
4135	612825.0495	0
4136	455215	0
4137	606268	0
4138	532908	0
4139	591453	0
4140	560394	0
4141	642702	0
4142	647068	0
4143	638168	0
4144	623276	0
4145	581610	0
4146	413936	0
4147	246474	0
4148	177902	0
4149	175228	0
4150	142630	0
4151	137757	0
4152	130278	0
4153	283699	0
4154	162993	0
4155	198634	0
4156	206310	0
4157	191551	0
4158	131381	0
4159	307568	0
4160	335292	0
4161	351202	0
4162	359814	0
4163	402783	0
4164	347835	0
4165	212716	0
4166	288445.9727	0
4167	246448	0
4168	277669	0
4169	233531	0
4170	246637	0
4171	200920	0
4172	170848.8147	0
4173	187588.9982	0
4174	226289.5634	0
4175	250853.395	0
4176	199724.9815	0
4177	212984.9227	0
4178	166194.8352	0
4179	197062.7697	0
4180	140478.883	0
4181	192919.3207	0
4182	154535.7323	0
4183	272908.4354	0
4184	267681.486	0
4185	265641.2805	0
4186	307721.572	0
4187	279954	0
4188	268965	0
4189	86685	0
4190	144016	0
4191	108986	0
4192	126260	0
4193	154560	0
4194	156091	0
4195	136539	0
4196	82696	0
4197	41863.34614	0
4198	67467.7758	0
4199	0	-930.8394384
4200	5564.182016	0
4201	21787.96252	0
4202	0	-31636.01824
4203	0	-29041.00447
4204	11928.06126	0
4205	8538.182703	0
4206	97552.19093	0
4207	382967.9131	0
4208	459919	0
4209	296541	0
4210	407982	0
4211	385989	0
4212	426474	0
4213	482634	0
4214	442274	0
4215	485321	0
4216	396526	0
4217	299497	0
4218	247940	0
4219	119506	0
4220	83020.26935	0
4221	99920.3982	0
4222	83759.73599	0
4223	67744.67065	0
4224	15778.73192	0
4225	48121.5756	0
4226	19141.03631	0
4227	36216.10388	0
4228	135248.1153	0
4229	92127.20417	0
4230	101173.9688	0
4231	258553.3315	0
4232	370870.6445	0
4233	446619.5287	0
4234	466621.8033	0
4235	482343	0
4236	520961	0
4237	322874	0
4238	436967	0
4239	389376	0
4240	422890	0
4241	345625	0
4242	299781	0
4243	129418	0
4244	219965	0
4245	156724	0
4246	181087.8889	0
4247	100344.0878	0
4248	85203.11894	0
4249	55612.68478	0
4250	0	-2548.994294
4251	6402.402842	0
4252	0	-16660.42764
4253	50287.10297	0
4254	227734.8434	0
4255	451810.739	0
4256	303581	0
4257	479185	0
4258	403143	0
4259	463676	0
4260	435513	0
4261	487370	0
4262	463059	0
4263	532350	0
4264	510527	0
4265	440632	0
4266	350404	0
4267	149498	0
4268	162100	0
4269	134055	0
4270	131731	0
4271	286283	0
4272	58013	0
4273	132861	0
4274	243892	0
4275	199192	0
4276	242547	0
4277	253310.3888	0
4278	310680	0
4279	347295	0
4280	488579	0
4281	444721	0
4282	525484	0
4283	478309	0
4284	420136	0
4285	466022	0
4286	517896	0
4287	478272	0
4288	489341	0
4289	412825	0
4290	502942	0
4291	343517	0
4292	265009	0
4293	199747	0
4294	160213	0
4295	147359.573	0
4296	144679.4209	0
4297	158260.3503	0
4298	110118.2588	0
4299	82731.3225	0
4300	97829.54433	0
4301	94335.53997	0
4302	97431.89467	0
4303	362159.0828	0
4304	404641.7012	0
4305	386634.3953	0
4306	476638.8998	0
4307	296593	0
4308	505424	0
4309	313753	0
4310	467217	0
4311	400267	0
4312	442798	0
4313	353211	0
4314	302087	0
4315	138223	0
4316	213345.5167	0
4317	131328	0
4318	152351.003	0
4319	120431.2043	0
4320	86968.02641	0
4321	96662.52172	0
4322	47160.91781	0
4323	0	0
4324	0	-18646.02294
4325	0	-21936.10751
4326	22512.3444	0
4327	116201.6528	0
4328	248535.6186	0
4329	192799.8673	0
4330	288719.6687	0
4331	165994	0
4332	275625	0
4333	132685	0
4334	151731	0
4335	170928	0
4336	211538	0
4337	238017	0
4338	135467	0
4339	235796	0
4340	158384	0
4341	183684.6982	0
4342	144992.9865	0
4343	123399.0445	0
4344	124573.8447	0
4345	86005.5658	0
4346	59388.72105	0
4347	71384.45667	0
4348	24428.81503	0
4349	74963.00015	0
4350	121303.7846	0
4351	289226.9793	0
4352	273251.9378	0
4353	386468	0
4354	154615	0
4355	338279	0
4356	260023	0
4357	235577	0
4358	182325	0
4359	250638	0
4360	235433	0
4361	266036	0
4362	146294	0
4363	137503	0
4364	149639	0
4365	176716	0
4366	117488.1041	0
4367	48049.49881	0
4368	7901.229236	0
4369	0	-4156.697083
4370	0	-41476.29808
4371	0	-55863.41149
4372	0	-142551.2997
4373	0	-146625.576
4374	22891.74529	-8582.99482
4375	275581.8302	0
4376	380780.7141	0
4377	312190.2081	0
4378	326913	0
4379	318229	0
4380	317919	0
4381	355061.2258	0
4382	351730	0
4383	404434.6801	0
4384	375483	0
4385	320411	0
4386	254810	0
4387	33752	0
4388	0	0
4389	0	-96417.01315
4390	0	-87977.12232
4391	0	-113431.4033
4392	0	-120253.5129
4393	0	-124913.6384
4394	0	-102107.5333
4395	0	-123786.8427
4396	0	-130530.1621
4397	0	-158288.6966
4398	0	-21855.13174
4399	345599.8195	0
4400	420925.3528	0
4401	370041	0
4402	416592	0
4403	400901	0
4404	449291	0
4405	493836	0
4406	505952	0
4407	545783	0
4408	555733	0
4409	485073	0
4410	370267	0
4411	193412	0
4412	128356	0
4413	154869	0
4414	318889	0
4415	261342	0
4416	185640	0
4417	223688.4161	0
4418	216407.653	0
4419	170419.1646	0
4420	177200.7086	0
4421	231940.9784	0
4422	307827.683	0
4423	263661	0
4424	407725	0
4425	382401	0
4426	342870	0
4427	386423	0
4428	406150	0
4429	251767	0
4430	300150	0
4431	291049	0
4432	314378	0
4433	251914	0
4434	281623	0
4435	169525	0
4436	119312	0
4437	119197	0
4438	67017	0
4439	115851	0
4440	327223.2426	0
4441	351307	0
4442	312313	0
4443	230490	0
4444	246851.0073	0
4445	288685.5487	0
4446	343996	0
4447	406778	0
4448	535276	0
4449	507872	0
4450	552838	0
4451	539032	0
4452	527865	0
4453	552710	0
4454	520030	0
4455	519296	0
4456	501354	0
4457	403555	0
4458	433424	0
4459	181500	0
4460	206826	0
4461	129684.7187	0
4462	109641.6286	0
4463	33447.18735	0
4464	82369.34979	0
4465	0	-70916.43107
4466	0	-72606.42086
4467	0	-61809.33467
4468	0	-99322.45414
4469	0	-105953.2802
4470	20668.14358	-5707.967336
4471	318014.4855	0
4472	440140.8732	0
4473	458537.6917	0
4474	489703.5919	0
4475	475073	0
4476	366069	0
4477	453594	0
4478	464016	0
4479	475399	0
4480	484271	0
4481	375763	0
4482	274609	0
4483	194896.5959	0
4484	105764.5298	0
4485	84379.32576	0
4486	63187.4294	0
4487	61709.91318	0
4488	35275.73868	0
4489	81480.96401	0
4490	155234.2731	0
4491	84900.75208	0
4492	147511.8853	0
4493	172290.0641	0
4494	240451.5069	0
4495	194047	0
4496	287950	0
4497	364061	0
4498	410500	0
4499	453091	0
4500	464241	0
4501	367796	0
4502	402680	0
4503	414468	0
4504	415195	0
4505	447511	0
4506	405172	0
4507	362187	0
4508	304251	0
4509	303272	0
4510	250232	0
4511	243665	0
4512	292736	0
4513	194348	0
4514	131885	0
4515	116601	0
4516	136980.0321	0
4517	113406	0
4518	167658.9223	0
4519	293787.1267	0
4520	265152	0
4521	290841	0
4522	299072	0
4523	335724	0
4524	335805	0
4525	181851	0
4526	262858	0
4527	258998	0
4528	262471	0
4529	252313	0
4530	190088	0
4531	148817	0
4532	240552	0
4533	159887	0
4534	142152.6543	0
4535	164455.6877	0
4536	161582.5506	0
4537	161681.5506	0
4538	150887.2642	0
4539	128948.066	0
4540	173352.7693	0
4541	119299.0313	0
4542	175425.8908	0
4543	511335.612	0
4544	483631	0
4545	438541	0
4546	514394	0
4547	517468	0
4548	515998	0
4549	567979	0
4550	571709	0
4551	591854	0
4552	573678	0
4553	514245	0
4554	460334	0
4555	187623	0
4556	142173	0
4557	243332	0
4558	157915	0
4559	144973.3147	0
4560	141985.5194	0
4561	162191.6005	0
4562	113173.1972	0
4563	111390.34	0
4564	132409.0016	0
4565	81525.18405	0
4566	279681.2091	0
4567	692568	0
4568	534318	0
4569	660651	0
4570	633474	0
4571	668247	0
4572	650147	0
4573	692542	0
4574	700826	0
4575	739799	0
4576	730754	0
4577	669797	0
4578	567536	0
4579	372845	0
4580	307231	0
4581	284908	0
4582	205038	0
4583	218727	0
4584	197859	0
4585	446321	0
4586	391390	0
4587	369327	0
4588	338253	0
4589	344455	0
4590	394204	0
4591	578964	0
4592	739855	0
4593	720390	0
4594	772906	0
4595	734727	0
4596	781646	0
4597	773210	0
4598	781776	0
4599	788239	0
4600	767152	0
4601	586312	0
4602	382341	0
4603	213091	0
4604	165796	0
4605	143928	0
4606	127910	0
4607	119012	0
4608	122520	0
4609	104095	0
4610	171773.1172	0
4611	123232	0
4612	144074	0
4613	145313.6682	0
4614	165753.0736	0
4615	545936	0
4616	466801	0
4617	563934	0
4618	524135	0
4619	554305	0
4620	547950	0
4621	587843	0
4622	606960	0
4623	661926	0
4624	592025	0
4625	516338	0
4626	416297	0
4627	192882	0
4628	196858	0
4629	344542	0
4630	254892	0
4631	275962	0
4632	231053	0
4633	154783.2935	0
4634	143001.9481	0
4635	160023.2425	0
4636	196728.5675	0
4637	141445.8854	0
4638	285071.2368	0
4639	730920	0
4640	513173	0
4641	648107	0
4642	636163	0
4643	664120	0
4644	683125	0
4645	662479	0
4646	719003	0
4647	712542	0
4648	678180	0
4649	568301	0
4650	492140	0
4651	227820	0
4652	212742	0
4653	162064	0
4654	144398	0
4655	134583	0
4656	363469	0
4657	78390	0
4658	297652	0
4659	338752	0
4660	106728	0
4661	203799	0
4662	173316	0
4663	466944	0
4664	445830	0
4665	487473	0
4666	483624	0
4667	535809	0
4668	543964	0
4669	377694	0
4670	438053	0
4671	412695	0
4672	495209	0
4673	464368	0
4674	489552	0
4675	447352	0
4676	398944	0
4677	356408	0
4678	337224	0
4679	321979	0
4680	322841	0
4681	300271	0
4682	286109	0
4683	269708	0
4684	271281	0
4685	268699	0
4686	318536	0
4687	570035	0
4688	554788	0
4689	577029	0
4690	532155	0
4691	526063	0
4692	528295	0
4693	355718	0
4694	405115	0
4695	411794	0
4696	452176	0
4697	429502	0
4698	451472	0
4699	346752	0
4700	298391	0
4701	271372	0
4702	217372	0
4703	235150	0
4704	212937	0
4705	208057	0
4706	427469	0
4707	137687	0
4708	351471	0
4709	326407	0
4710	326717	0
4711	561287	0
4712	780246	0
4713	770875	0
4714	785480	0
4715	763338	0
4716	788417	0
4717	848699	0
4718	871705	0
4719	835244	0
4720	775211	0
4721	659016	0
4722	575676	0
4723	360978	0
4724	340451	0
4725	257732	0
4726	333298	0
4727	277438	0
4728	271135	0
4729	153726	0
4730	179249.2117	0
4731	179558.6275	0
4732	198780.9027	0
4733	182482.324	0
4734	273027.14	0
4735	756637	0
4736	640254	0
4737	791500	0
4738	781889	0
4739	792286	0
4740	775271	0
4741	842903	0
4742	839402	0
4743	816960	0
4744	746105	0
4745	632092	0
4746	537863	0
4747	331909	0
4748	452376	0
4749	270225	0
4750	182155	0
4751	179970.7341	0
4752	147335.4239	0
4753	122168.5004	0
4754	118420.7849	0
4755	129818.0814	0
4756	137135.0551	0
4757	127624.3993	0
4758	220913.6269	0
4759	749251.0928	0
4760	742179	0
4761	666632	0
4762	754035	0
4763	706523	0
4764	807423	0
4765	861996	0
4766	872684	0
4767	852881	0
4768	782143	0
4769	712758	0
4770	622531	0
4771	431425	0
4772	398798	0
4773	328364	0
4774	223414	0
4775	229002	0
4776	223404	0
4777	415967	0
4778	360374	0
4779	305540	0
4780	228012	0
4781	332048.9465	0
4782	380102	0
4783	635613	0
4784	868856	0
4785	831050	0
4786	835293	0
4787	806668	0
4788	819960	0
4789	821815	0
4790	902442	0
4791	842417	0
4792	805141	0
4793	722692	0
4794	602530	0
4795	418961	0
4796	381885	0
4797	289700	0
4798	254179	0
4799	173675	0
4800	154441	0
4801	240365	0
4802	251060.0424	0
4803	321003.1501	0
4804	365744.7686	0
4805	357113	0
4806	391022	0
4807	841511	0
4808	721965	0
4809	887977	0
4810	935411	0
4811	910049	0
4812	950668	0
4813	1006751	0
4814	1005767	0
4815	982786	0
4816	831861	0
4817	709683	0
4818	567207	0
4819	346915	0
4820	325195	0
4821	527950	0
4822	439390	0
4823	364482	0
4824	361702	0
4825	363706	0
4826	362326	0
4827	373818	0
4828	351417	0
4829	385969	0
4830	370738	0
4831	639967	0
4832	401957	0
4833	492149	0
4834	436683	0
4835	458415	0
4836	469261	0
4837	293418	0
4838	375947	0
4839	324065	0
4840	389544	0
4841	373511	0
4842	337992	0
4843	196705	0
4844	160118	0
4845	288817	0
4846	235050.3446	0
4847	293518.6653	0
4848	232518	0
4849	246728.3848	0
4850	199523.5393	0
4851	169536.8105	0
4852	145478.7869	0
4853	161318.2782	0
4854	207530.8842	0
4855	372900.9591	0
4856	384561.9365	0
4857	348859	0
4858	270773	0
4859	330827	0
4860	290333	0
4861	206679	0
4862	177049	0
4863	234318	0
4864	178902	0
4865	214409	0
4866	122856	0
4867	128200	0
4868	218450	0
4869	174842.0563	0
4870	176641.6701	0
4871	227154.951	0
4872	175545.9017	0
4873	236266.0773	0
4874	161819.8502	0
4875	54133.61952	0
4876	13068.9049	0
4877	2061.053372	0
4878	183251.0513	0
4879	523151.2721	0
4880	667083.3487	0
4881	709201	0
4882	605371	0
4883	664157	0
4884	622691	0
4885	691912	0
4886	697006	0
4887	717907	0
4888	634796	0
4889	544808	0
4890	443398	0
4891	262387	0
4892	386159.2055	0
4893	154148	0
4894	176680.3135	0
4895	135594.2429	0
4896	113489.677	0
4897	128096.9638	0
4898	41457.74691	0
4899	118989.386	0
4900	95689.8393	0
4901	54948.21881	0
4902	156249.6426	0
4903	694268.8237	0
4904	570461	0
4905	736768	0
4906	746383	0
4907	743075	0
4908	727395	0
4909	782599	0
4910	784875	0
4911	787289	0
4912	752531	0
4913	642163	0
4914	575934	0
4915	344207	0
4916	296021	0
4917	218976	0
4918	336527	0
4919	88783	0
4920	189410	0
4921	141441	0
4922	162349	0
4923	153474	0
4924	361312	0
4925	292861	0
4926	346692	0
4927	785816	0
4928	907187	0
4929	713597	0
4930	769688	0
4931	769010	0
4932	769446	0
4933	814936	0
4934	800023	0
4935	773047	0
4936	741680	0
4937	636140	0
4938	673093	0
4939	319602	0
4940	286184.4632	0
4941	215671.7183	0
4942	192467.9489	0
4943	137835.0981	0
4944	111431.9323	0
4945	195417.1593	0
4946	87115.27366	0
4947	0	0
4948	0	-11894.41128
4949	0	-14444.97451
4950	0	-13460.60118
4951	289452.2815	0
4952	427278.6757	0
4953	440149.241	0
4954	535743.9158	0
4955	561391.6829	0
4956	590378.0495	0
4957	664084.7748	0
4958	647932.6516	0
4959	590873.1051	0
4960	556984.8021	0
4961	519511.3698	0
4962	331813.9628	0
4963	237759.8915	0
4964	104698.6079	0
4965	33208.8067	0
4966	0	-10365.05234
4967	0	-53810.92235
4968	0	-34747.6802
4969	0	-59769.26178
4970	0	-97697.54723
4971	0	-100954.8001
4972	0	-66798.76069
4973	0	-155584.7302
4974	0	-77319.74276
4975	357892.1326	0
4976	661703.4936	0
4977	668941.9221	0
4978	644182	0
4979	543433	0
4980	594617	0
4981	618902	0
4982	657969	0
4983	663778	0
4984	614724	0
4985	516529	0
4986	417351	0
4987	225147	0
4988	317664	0
4989	181646.8168	0
4990	66352.96777	0
4991	51540.63613	0
4992	115146.5878	0
4993	8745.754032	0
4994	0	0
4995	5303.890459	0
4996	0	-18070.26478
4997	0	-93179.24119
4998	97247.64364	-4376.42358
4999	404496.5024	0
5000	440265	0
5001	273203	0
5002	408850	0
5003	355840	0
5004	383823	0
5005	276552	0
5006	300923	0
5007	311957	0
5008	333078	0
5009	335595	0
5010	343661	0
5011	205125	0
5012	275337	0
5013	192390	0
5014	261878.5985	0
5015	240517	0
5016	324713.3058	0
5017	277203	0
5018	234399	0
5019	141874.3149	0
5020	141884.9599	0
5021	108906.8421	0
5022	221235.0623	0
5023	364169.345	0
5024	406317	0
5025	258660	0
5026	366406	0
5027	296729	0
5028	331557	0
5029	193692	0
5030	206129	0
5031	241746	0
5032	253533	0
5033	255445	0
5034	250948	0
5035	190968	0
5036	216536.8216	0
5037	201122	0
5038	214488.1173	0
5039	165660.2704	0
5040	147693.0629	0
5041	105148.5968	0
5042	88441.62054	0
5043	99849.58571	0
5044	94977.89305	0
5045	143596.5608	0
5046	171757.1881	0
5047	591449.0044	0
5048	651531	0
5049	711996.9399	0
5050	791040.3429	0
5051	812309	0
5052	619171	0
5053	749122	0
5054	724521	0
5055	733766	0
5056	670723	0
5057	564791	0
5058	418342	0
5059	248436	0
5060	376343	0
5061	246598	0
5062	278045	0
5063	273150	0
5064	294232	0
5065	263247	0
5066	233209	0
5067	193005.2274	0
5068	220288.3704	0
5069	215707.2918	0
5070	285795.2023	0
5071	714664	0
5072	591709	0
5073	784478	0
5074	748245	0
5075	732786	0
5076	737476	0
5077	816042	0
5078	813133	0
5079	845306	0
5080	795124	0
5081	694743	0
5082	568233	0
5083	400290	0
5084	353892	0
5085	279744	0
5086	216259	0
5087	209844	0
5088	210331	0
5089	210390	0
5090	210529	0
5091	207524	0
5092	208942	0
5093	208394	0
5094	242591	0
5095	658061	0
5096	792264	0
5097	856548	0
5098	924260	0
5099	946270	0
5100	988288	0
5101	994599	0
5102	1022706	0
5103	1008144	0
5104	962686	0
5105	852698	0
5106	763204	0
5107	536793	0
5108	545990	0
5109	512536	0
5110	510941	0
5111	469577	0
5112	461307	0
5113	360450	0
5114	426229	0
5115	306584	0
5116	322144	0
5117	284448	0
5118	439358	0
5119	875168	0
5120	970198	0
5121	997091	0
5122	978661	0
5123	994451	0
5124	999350	0
5125	1001390	0
5126	1036684	0
5127	1044049	0
5128	990916	0
5129	861600	0
5130	770144	0
5131	551293	0
5132	480810	0
5133	420351	0
5134	348397	0
5135	298153	0
5136	264025	0
5137	200428	0
5138	197511	0
5139	263874	0
5140	373715	0
5141	343199	0
5142	214680	0
5143	840565	0
5144	927501	0
5145	978579	0
5146	991696	0
5147	1018475	0
5148	997746	0
5149	1038972	0
5150	1026506	0
5151	993573	0
5152	898621	0
5153	819132	0
5154	691008	0
5155	443543	0
5156	430050	0
5157	342054	0
5158	234035	0
5159	174074	0
5160	172318	0
5161	168717	0
5162	364139	0
5163	226825	0
5164	239115	0
5165	162021	0
5166	235493.4398	0
5167	481555	0
5168	332044	0
5169	451450	0
5170	399764	0
5171	415544	0
5172	391371	0
5173	205429	0
5174	202531	0
5175	218390	0
5176	215567	0
5177	179902	0
5178	256761.2997	0
5179	149478.7194	0
5180	70386.25841	0
5181	29939.62698	0
5182	0	-5993.700687
5183	0	-19577.48836
5184	0	-24148.09225
5185	0	-85173.72442
5186	0	-163730.7052
5187	47172.2	-254586
5188	29599	-259928
5189	4726.54	-262549
5190	0	-206037.3087
5191	30966.98244	-8318.252492
5192	207246.7198	0
5193	235965.635	0
5194	213677.4666	0
5195	225429	0
