1=Loop running this hour, 0=Off	Net hourly loop load, including thermal losses and pump heat	Net hourly loop load, including thermal losses and pump heat	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
1	5255.1	-56843.3	63	0
1	5200.64	-63195.3	62	0
1	5238.88	-82211.4	63	0
1	5199.41	-51410.1	61	0
1	5196.16	-77581.1	57	0
1	5196.16	-31568.3	54	0
1	5196.16	-12827.6	53	0
1	5196.16	-15406.8	49	0
1	5196.16	-35368.9	49	0
1	5196.16	-36811.3	50	0
1	5196.16	-50757.3	50	0
1	5196.16	-70757.5	49	0
1	5196.16	-65780.4	48	0
1	5196.16	-46479.1	48	0
1	5196.16	-69576.7	46	0
1	5233.93	-46120	41	0
1	5245.72	-21620.9	40	0
1	5263.3	-876909	41	0
1	88529.6	-494016	50	0
1	207338	-323098	56	0
1	292360	-267388	62	0
1	303192	-233938	67	0
1	286275	-205474	70	0
1	297249	-197850	72	0
1	311907	-202292	72	0
1	314407	-202856	72	0
1	290814	-199131	71	0
1	235005	-201748	67	0
1	21163.5	-49125.8	58	0
1	5196.18	0	54	0
1	5196.16	0	54	0
1	5196.16	0	53	0
1	5196.16	-323.865	49	0
1	5196.16	-2181.23	51	0
1	5196.16	-2340.05	50	0
1	5196.16	-2340.15	52	0
1	5196.16	-2760.2	53	0
1	5196.16	-3268.79	54	0
1	5196.16	-3511.67	53	0
1	5196.16	-4187.04	53	0
1	5239.05	-3839.86	54	0
1	193601	-351427	55	0
1	297930	-267529	58	0
1	256293	-234366	60	0
1	263122	-221911	63	0
1	298701	-217195	63	0
1	347574	-218708	65	0
1	389227	-212763	66	0
1	382454	-210465	68	0
1	365034	-204739	68	0
1	331832	-205293	68	0
1	219824	-205053	62	0
1	19324.7	0	57	0
1	5196.66	0	52	0
1	5196.16	0	49	0
1	5196.16	0	47	0
1	5196.16	0	45	0
1	5196.16	0	44	0
1	5196.16	-42580.6	42	0
1	5196.16	-3056.62	41	0
1	5196.16	-4271.77	42	0
1	5337.46	-1533.29	40	0
1	5247.09	-287.439	35	0
1	5223.34	-383.76	34	0
1	5197.99	-2874.83	34	0
1	6135.52	-367526	37	0
1	53689.4	-274244	46	0
1	207950	-272451	53	0
1	283910	-246674	57	0
1	343225	-236718	61	0
1	379222	-224265	63	0
1	406170	-220761	64	0
1	418544	-217549	65	0
1	380353	-214939	64	0
1	335500	-218897	63	0
1	248149	-221717	59	0
1	20712.1	0	52	0
1	5197.23	0	48	0
1	5196.16	0	46	0
1	5235.33	0	49	0
1	5199.15	0	52	0
1	5196.16	0	51	0
1	5196.16	0	52	0
1	5196.16	0	53	0
1	5196.16	0	52	0
1	5196.16	0	54	0
1	5196.16	-39736.2	55	0
1	5196.16	-1435.91	54	0
1	5196.16	-2368.87	54	0
1	105221	-332298	55	0
1	126416	-279365	57	0
1	164779	-242439	54	0
1	258156	-250804	58	0
1	317196	-231254	62	0
1	385877	-218994	66	0
1	428622	-208518	68	0
1	453008	-203542	69	0
1	438307	-204999	69	0
1	444486	-209718	69	0
1	412023	-208603	65	0
1	31625.2	0	64	0
1	5197.26	0	62	0
1	31699.8	0	63	0
1	7166.14	0	61	0
1	5196.45	0	61	0
1	5196.16	0	59	0
1	5196.16	0	58	0
1	5196.16	0	54	0
1	5196.16	0	52	0
1	5196.16	-37883.2	50	0
1	5196.16	-1951.19	50	0
1	5196.16	-3775.09	49	0
1	5196.16	-6034.58	45	0
1	5196.16	-476377	43	0
1	5196.16	-472192	43	0
1	5196.16	-477234	45	0
1	5196.16	-519395	46	0
1	6780.22	-537894	47	0
1	33200.9	-529959	49	0
1	7322.16	-59025.2	50	0
1	5196.16	-32785.9	49	0
1	5266.96	-36199.9	50	0
1	5201.56	-14265.5	51	0
1	5196.16	-46704.4	48	0
1	5196.16	-63607.7	41	0
1	5196.16	-47148.7	40	0
1	5196.16	-48578.8	38	0
1	5196.16	-85147.8	38	0
1	5196.16	-85770.3	36	0
1	5344.58	-47471.3	34	0
1	5248.51	-36294.3	30	0
1	5219.72	-36818.8	30	0
1	5197.7	-131604	30	0
1	5283.7	-86206	28	0
1	5202.81	-65656.2	30	0
1	5205.96	-68587	33	0
1	5196.89	-68529.6	35	0
1	5196.16	-785945	36	0
1	5196.16	-716236	40	0
1	5196.16	-733028	43	0
1	33371.9	-708990	49	0
1	42414.7	-725750	50	0
1	54795.5	-749637	51	0
1	8774.01	-125535	51	0
1	5208.44	-95579.9	52	0
1	5223.5	-79021.3	53	0
1	5233.73	-53302.7	55	0
1	5198.86	-67271.3	51	0
1	5196.16	-142107	50	0
1	5196.16	-178810	48	0
1	5196.16	-119990	49	0
1	5196.16	-147289	49	0
1	5196.16	-112267	50	0
1	5196.16	-166858	49	0
1	5196.16	-197987	44	0
1	5196.16	-192397	43	0
1	5196.16	-159756	42	0
1	5196.16	-244852	43	0
1	5196.16	-191427	45	0
1	5196.16	-280543	43	0
1	5196.16	-284406	42	0
1	5416.38	-936006	44	0
1	33842.6	-547613	49	0
1	83710	-390656	53	0
1	128473	-312849	57	0
1	147281	-279698	59	0
1	196215	-254587	63	0
1	214362	-223702	65	0
1	223067	-210039	64	0
1	202813	-218553	63	0
1	193550	-222074	62	0
1	151641	-231431	58	0
1	15349.4	-53679.6	54	0
1	5196.16	0	54	0
1	5196.16	0	55	0
1	5196.16	-1112	55	0
1	5196.16	-1586.98	51	0
1	5196.16	-2671.49	53	0
1	5196.16	-4207.62	54	0
1	5196.16	-5164.96	54	0
1	5214.7	-4492.3	54	0
1	5197.57	-5045.45	53	0
1	5196.16	-6031.21	53	0
1	5196.16	-7013.66	52	0
1	5258.69	-5655.99	53	0
1	106154	-486181	52	0
1	75263.1	-363724	51	0
1	109527	-315820	52	0
1	176147	-292489	54	0
1	194057	-273148	55	0
1	258542	-257212	57	0
1	244178	-246978	57	0
1	227441	-239986	57	0
1	195339	-246477	57	0
1	130187	-269037	56	0
1	93965	-284388	54	0
1	11278.3	-53561.1	50	0
1	5196.24	0	46	0
1	5196.16	-3419.08	41	0
1	5196.16	-6912.5	45	0
1	5222.18	-7794.04	42	0
1	5198.12	-26937.3	40	0
1	5207.93	-19293.1	39	0
1	5197.08	-34481.8	38	0
1	5196.16	-59022	37	0
1	5196.16	-84757.6	36	0
1	5196.16	-106726	35	0
1	5196.16	-172545	34	0
1	5196.16	-141193	34	0
1	5358.02	-479300	35	0
1	5469.13	-654065	37	0
1	6799.68	-435375	41	0
1	29513.3	-406659	43	0
1	44299	-414067	44	0
1	74031	-377838	45	0
1	95345.4	-355664	46	0
1	92524.9	-373497	46	0
1	41231.6	-390309	47	0
1	7442.11	-404324	46	0
1	5196.47	-419315	44	0
1	5196.16	-66725.4	43	0
1	5196.16	-6515.49	43	0
1	5196.16	-6404.63	42	0
1	5196.16	-34482.8	39	0
1	5196.16	-60230.1	37	0
1	5196.16	-84499.8	35	0
1	5196.16	-164082	34	0
1	5196.16	-137082	33	0
1	5217.69	-118348	33	0
1	5239.25	-104383	31	0
1	5199.33	-198918	31	0
1	5350.11	-84798.6	32	0
1	5207.85	-195104	31	0
1	5305.08	-802952	32	0
1	5681.4	-544641	37	0
1	44026.5	-377576	42	0
1	108441	-331930	44	0
1	134138	-311702	46	0
1	151550	-311718	47	0
1	178729	-291104	48	0
1	154040	-302626	47	0
1	110307	-344274	47	0
1	57459.5	-370524	46	0
1	36035.2	-404032	45	0
1	7238.63	-111254	44	0
1	5210.37	-21124.4	42	0
1	5245.16	-1802.5	40	0
1	5212.44	-2646.74	36	0
1	5197.13	-3518.96	36	0
1	5196.16	-4460.24	36	0
1	5196.16	-5181.54	36	0
1	5196.16	-7282.55	37	0
1	5196.16	-8416.1	38	0
1	5196.16	-8950.81	39	0
1	5196.16	-44580.4	39	0
1	5196.16	-64096.8	42	0
1	5196.16	-82925.6	41	0
1	6325.02	-328566	42	0
1	55138.6	-514041	44	0
1	136412	-383305	47	0
1	192508	-345200	50	0
1	187925	-326573	50	0
1	228327	-313896	52	0
1	236909	-291196	52	0
1	210971	-308381	51	0
1	119634	-387758	50	0
1	57158.4	-409172	48	0
1	40501.7	-420248	46	0
1	7563.04	-126327	46	0
1	5196.5	-29620	43	0
1	5196.16	-13716.7	41	0
1	5196.16	-72497.5	39	0
1	5196.16	-97931.6	38	0
1	5196.16	-107556	38	0
1	5196.16	-124340	36	0
1	5262.02	-102074	34	0
1	5201.19	-110044	32	0
1	5196.16	-122333	32	0
1	5196.16	-259262	30	0
1	5196.16	-287657	31	0
1	5196.16	-298921	29	0
1	5196.16	-935477	32	0
1	5196.16	-760242	37	0
1	5196.16	-765328	40	0
1	5214.92	-699371	44	0
1	5197.57	-722501	43	0
1	6638.55	-683365	47	0
1	5306.13	-97056.1	48	0
1	5217.05	-51843.8	48	0
1	5197.73	-59248.3	48	0
1	5196.16	-87680.6	47	0
1	5234.05	-84926.6	42	0
1	5199.04	-96626.2	41	0
1	5196.16	-98940.3	39	0
1	5196.16	-169579	36	0
1	5196.16	-135506	36	0
1	5196.16	-118377	37	0
1	5196.16	-246461	37	0
1	5196.16	-275072	37	0
1	5196.16	-325166	35	0
1	5213.79	-284693	37	0
1	5197.52	-275862	38	0
1	5196.16	-260626	40	0
1	5196.16	-329310	45	0
1	5196.16	-286002	44	0
1	5196.16	-1.12E+06	46	0
1	20414.3	-812180	48	0
1	57854.3	-845289	51	0
1	91764.4	-755051	54	0
1	138955	-631048	58	0
1	157561	-541710	60	0
1	16109.7	-62942.1	61	0
1	5224.6	-28294.3	62	0
1	5220.53	-33238.7	64	0
1	5230.8	-13322.6	64	0
1	5198.67	-29909	61	0
1	5196.16	-58012.1	60	0
1	5196.16	-23962	60	0
1	5210.8	-11125.8	61	0
1	5197.26	-13262.6	60	0
1	5196.16	-65334.3	56	0
1	5196.16	-93037.2	54	0
1	5196.16	-108997	50	0
1	5196.16	-263496	46	0
1	5196.16	-357872	49	0
1	5196.16	-216081	48	0
1	5196.16	-514159	48	0
1	5196.16	-648380	43	0
1	5229.21	-392211	43	0
1	5272.02	-1.24E+06	44	0
1	5227.81	-976901	44	0
1	5428.39	-617205	44	0
1	5281.28	-613699	45	0
1	5201.29	-637916	45	0
1	5288.35	-565282	45	0
1	5263.18	-548301	44	0
1	5253.81	-542295	45	0
1	5200.19	-708121	44	0
1	5196.16	-795454	43	0
1	5196.16	-780501	41	0
1	5196.16	-456838	40	0
1	5196.16	-81888.7	41	0
1	5196.16	-282247	41	0
1	5196.16	-366992	41	0
1	5196.16	-375559	40	0
1	5196.16	-585125	39	0
1	5196.16	-594141	40	0
1	5199.24	-553508	39	0
1	5196.42	-565147	39	0
1	5197.56	-543605	38	0
1	5196.26	-554223	38	0
1	5196.16	-584340	39	0
1	5196.16	-739383	38	0
1	5212.52	-1.48E+06	39	0
1	5203.25	-1.22E+06	39	0
1	5405.11	-740352	40	0
1	5302.61	-668634	42	0
1	5252.17	-647728	44	0
1	5309.54	-573747	43	0
1	5295.46	-536026	42	0
1	5297.62	-532747	43	0
1	5203.34	-713136	42	0
1	5196.16	-766837	41	0
1	5196.16	-729650	38	0
1	5196.16	-391316	38	0
1	5196.16	-84661	37	0
1	5196.16	-265711	36	0
1	5196.16	-343310	35	0
1	5201.5	-257408	34	0
1	5261.58	-150519	30	0
1	5201.09	-206620	27	0
1	5196.16	-353382	22	0
1	5196.16	-407167	23	0
1	5196.16	-448772	23	0
1	5196.16	-485229	23	0
1	5196.16	-591623	23	0
1	5196.16	-630778	22	0
1	5248.16	-960298	24	0
1	5300.05	-807924	31	0
1	5611.61	-539476	37	0
1	5438.47	-501434	41	0
1	5407.2	-473693	44	0
1	7129.6	-414066	47	0
1	33549.6	-375584	49	0
1	56204.3	-328127	51	0
1	52752.1	-360737	51	0
1	40244.9	-385421	50	0
1	7613.67	-417931	46	0
1	5196.16	-101793	41	0
1	5196.16	-21222.5	40	0
1	5196.16	-14155.8	40	0
1	5196.16	-72373.8	41	0
1	5196.16	-99044.1	40	0
1	5196.16	-131992	39	0
1	5196.16	-155352	39	0
1	5196.16	-130148	38	0
1	5196.16	-206330	37	0
1	5196.16	-231101	37	0
1	5208.35	-187040	36	0
1	5197.1	-257302	37	0
1	5196.16	-224904	38	0
1	5338.42	-915061	39	0
1	5292.12	-696326	44	0
1	34154.5	-469432	49	0
1	82667.7	-416775	53	0
1	114849	-360541	56	0
1	149562	-293986	59	0
1	170283	-253329	61	0
1	187528	-239626	62	0
1	178178	-242191	62	0
1	165331	-245681	61	0
1	115814	-273146	57	0
1	12770.3	-55323.3	54	0
1	5196.16	0	52	0
1	5196.16	-5407.02	51	0
1	5196.16	-6648.15	50	0
1	5196.16	-9155.69	45	0
1	5196.16	-14850.4	46	0
1	5196.16	-33891.8	46	0
1	5196.16	-75979.9	45	0
1	5196.16	-98250.9	45	0
1	5196.16	-99237.6	42	0
1	5196.16	-193122	41	0
1	5196.16	-189298	39	0
1	5196.16	-259277	39	0
1	5287.37	-893592	40	0
1	5465.29	-641381	44	0
1	21325.9	-440602	48	0
1	58454	-387061	51	0
1	66153.3	-326171	52	0
1	74343.6	-296644	52	0
1	94133.8	-277567	51	0
1	144974	-279964	53	0
1	64311.5	-337142	51	0
1	30781.2	-330580	49	0
1	6858.46	-405489	42	0
1	5196.18	-81602	38	0
1	5196.16	-12959.8	39	0
1	5207.09	-5307.29	38	0
1	5267.45	-4599.93	33	0
1	5213.24	-4571.55	32	0
1	5197.05	-8465.98	29	0
1	5196.16	-11217.4	28	0
1	5196.16	-40194.5	26	0
1	5196.16	-91091.8	26	0
1	5282.81	-75806.6	26	0
1	5202.76	-64506.2	27	0
1	5206.22	-79287	28	0
1	5196.92	-109457	27	0
1	5262.18	-727798	30	0
1	5201.19	-573838	39	0
1	5196.16	-687021	46	0
1	33269.3	-671194	49	0
1	69261.5	-578571	52	0
1	77183.9	-570198	53	0
1	10337.2	-80069.5	54	0
1	5197.1	-33549.4	54	0
1	5196.16	-41092	54	0
1	5196.16	-73335.5	50	0
1	5196.16	-88973.6	47	0
1	5196.16	-147424	46	0
1	5196.16	-139753	45	0
1	5196.16	-209110	45	0
1	5196.16	-166107	46	0
1	5196.16	-201103	46	0
1	5196.16	-161391	47	0
1	5215	-112659	45	0
1	5197.6	-147502	45	0
1	5196.16	-136447	44	0
1	5215.44	-107308	47	0
1	5242.42	-86074.5	42	0
1	5210.75	-83316.7	39	0
1	5197	-243106	39	0
1	5196.16	-1.01E+06	40	0
1	5196.16	-1.04E+06	45	0
1	20005.6	-902284	48	0
1	44515.5	-825893	50	0
1	54248.8	-810881	51	0
1	66333.7	-768732	52	0
1	9609.26	-141952	53	0
1	5227.41	-106968	54	0
1	5216.14	-65493.5	54	0
1	5197.52	-73935.6	51	0
1	5196.16	-137383	44	0
1	5212.81	-134326	45	0
1	5197.44	-81716.9	42	0
1	5196.16	-92644.1	41	0
1	5196.16	-185317	45	0
1	5196.16	-159734	43	0
1	5196.16	-207913	39	0
1	5216.11	-147331	38	0
1	5197.68	-206549	39	0
1	5196.16	-179320	41	0
1	5196.16	-275513	42	0
1	5196.16	-200892	42	0
1	5210.81	-167235	43	0
1	5236.59	-115248	45	0
1	7018.05	-901460	47	0
1	46828.8	-542150	50	0
1	41529.5	-431759	50	0
1	82213.4	-402077	51	0
1	108577	-387582	52	0
1	171141	-359748	55	0
1	260280	-313543	59	0
1	354755	-257680	66	0
1	308747	-232340	66	0
1	277095	-225541	66	0
1	147305	-256816	58	0
1	14574.3	-53137.7	62	0
1	5196.16	0	62	0
1	5196.16	-1396.47	62	0
1	5196.16	-758.468	63	0
1	5196.16	-1871.75	62	0
1	5196.16	-2596.53	61	0
1	5196.16	-3473.97	59	0
1	5196.16	-4947.93	56	0
1	5239.45	-4852.15	62	0
1	5224.15	-4499.85	63	0
1	5198.05	-4980.46	61	0
1	5196.16	-5655.11	60	0
1	5217.73	-6024.15	59	0
1	143940	-478735	59	0
1	144183	-373096	59	0
1	197308	-282318	62	0
1	194502	-235271	62	0
1	241251	-228591	64	0
1	297601	-210687	67	0
1	337073	-206536	68	0
1	355592	-204142	68	0
1	364423	-206949	68	0
1	303379	-214538	63	0
1	262290	-224379	61	0
1	22963	-50334	61	0
1	5196.34	0	60	0
1	5196.16	0	60	0
1	5196.16	0	58	0
1	5196.16	0	55	0
1	5196.16	-1886.94	52	0
1	5196.16	-3783.87	50	0
1	5196.16	-5920.72	47	0
1	5196.16	-7810.66	46	0
1	5196.16	-10698.6	44	0
1	5257.84	-8537.13	43	0
1	5200.88	-12238.8	40	0
1	5196.16	-28996.8	35	0
1	5396.11	-550046	37	0
1	6311.12	-404097	42	0
1	58537	-316537	48	0
1	184485	-284371	54	0
1	226075	-253709	57	0
1	274613	-239712	59	0
1	321288	-228953	61	0
1	350725	-225146	63	0
1	333989	-219508	64	0
1	263356	-217138	62	0
1	175526	-228175	57	0
1	16335.3	-51006.6	53	0
1	5196.73	0	51	0
1	5196.16	0	50	0
1	5196.16	0	45	0
1	5196.16	-2132.29	45	0
1	5196.16	-4436	46	0
1	5196.16	-6585.43	46	0
1	5196.16	-10854.2	47	0
1	5196.16	-30103.3	47	0
1	5196.16	-39652.8	48	0
1	5196.16	-71457.6	48	0
1	5196.16	-154884	48	0
1	5196.16	-228650	45	0
1	5220.51	-938908	45	0
1	5231.33	-799333	45	0
1	5745.41	-524707	44	0
1	5448.25	-546036	44	0
1	5294.83	-537674	44	0
1	5770.58	-456367	42	0
1	5564.26	-415890	42	0
1	5220.9	-505832	41	0
1	5196.16	-793067	41	0
1	5196.16	-904494	39	0
1	5196.16	-784658	39	0
1	5196.16	-588308	38	0
1	5196.16	-137663	38	0
1	5196.16	-436413	38	0
1	5196.16	-397151	38	0
1	5196.16	-375578	37	0
1	5196.16	-371450	37	0
1	5196.16	-468912	37	0
1	5196.16	-356342	35	0
1	5196.16	-561883	35	0
1	5202.45	-487815	34	0
1	5196.66	-531750	35	0
1	5198.79	-434479	35	0
1	5196.37	-665919	34	0
1	5220.91	-1.07E+06	32	0
1	5199.16	-1.07E+06	33	0
1	5466.74	-619980	36	0
1	5508.4	-526304	39	0
1	5375.29	-527142	42	0
1	5434.92	-474946	44	0
1	5354.06	-468772	46	0
1	20366.1	-439857	48	0
1	6351.88	-592254	46	0
1	5196.16	-578401	45	0
1	5196.16	-573828	44	0
1	5196.16	-318176	43	0
1	5196.16	-77377	39	0
1	5196.16	-45331.4	38	0
1	5196.16	-154422	37	0
1	5196.16	-125077	37	0
1	5196.16	-158530	35	0
1	5196.16	-151402	33	0
1	5196.16	-267700	31	0
1	5196.16	-312115	33	0
1	5196.16	-303116	33	0
1	5196.16	-341007	32	0
1	5196.16	-311305	30	0
1	5196.16	-317541	32	0
1	5196.16	-1.11E+06	33	0
1	5201.39	-887195	34	0
1	5197.65	-844248	35	0
1	5196.24	-895837	37	0
1	5196.16	-893636	38	0
1	5196.16	-1.08E+06	37	0
1	5203.93	-251321	38	0
1	5209.7	-306280	39	0
1	5197.15	-486350	37	0
1	5199.51	-410271	36	0
1	5196.42	-500078	36	0
1	5204.86	-447791	36	0
1	5208.08	-232324	36	0
1	5197	-300098	33	0
1	5196.16	-367783	31	0
1	5196.16	-421835	29	0
1	5209.92	-341411	29	0
1	5197.21	-355011	28	0
1	5202.99	-270640	28	0
1	5196.68	-397063	28	0
1	5229.52	-172880	27	0
1	5198.7	-365452	26	0
1	5201.15	-377550	27	0
1	5196.52	-404376	25	0
1	5225.72	-175077	28	0
1	5198.41	-1.23E+06	30	0
1	5196.16	-1.06E+06	34	0
1	5203.1	-977151	40	0
1	5196.71	-1.04E+06	42	0
1	5196.16	-1.09E+06	42	0
1	5201.57	-1.06E+06	44	0
1	5202.49	-276541	44	0
1	5210.08	-363578	46	0
1	5201.33	-247316	44	0
1	5196.47	-505786	42	0
1	5196.16	-504442	42	0
1	5196.16	-532899	41	0
1	5204.96	-288443	42	0
1	5205.53	-187912	42	0
1	5200.02	-189894	41	0
1	5200.67	-178848	41	0
1	5196.47	-195319	40	0
1	5203	-196661	41	0
1	5216.75	-126105	41	0
1	5200.22	-98880.8	40	0
1	5196.37	-105535	39	0
1	5196.16	-309219	39	0
1	5196.16	-419954	36	0
1	5218.27	-260427	39	0
1	5232.4	-1.07E+06	40	0
1	5296.08	-630110	42	0
1	5451.06	-498396	44	0
1	5340.47	-472728	45	0
1	5324.26	-455457	46	0
1	5362.15	-437098	46	0
1	5723.48	-392424	46	0
1	5235.37	-455065	45	0
1	5196.16	-537609	44	0
1	5196.16	-627176	43	0
1	5196.16	-600555	44	0
1	5196.16	-340682	43	0
1	5196.16	-79727.9	42	0
1	5196.16	-73216.8	43	0
1	5202.11	-96491.5	43	0
1	5196.6	-130670	41	0
1	5196.16	-283723	38	0
1	5196.16	-499517	36	0
1	5196.16	-450550	35	0
1	5196.16	-506091	34	0
1	5196.16	-652002	34	0
1	5196.16	-728716	34	0
1	5209.74	-674265	34	0
1	5204.68	-656393	35	0
1	5199.78	-1.52E+06	35	0
1	5237.98	-1.08E+06	36	0
1	5271.98	-694903	37	0
1	5202.72	-673659	37	0
1	5196.24	-708688	37	0
1	5313.17	-593888	35	0
1	5323.61	-552010	35	0
1	5270.41	-552895	34	0
1	5201.11	-639612	34	0
1	5196.16	-734120	33	0
1	5196.16	-722568	33	0
1	5196.16	-428508	33	0
1	5196.16	-144612	33	0
1	5196.16	-204511	32	0
1	5196.16	-396383	32	0
1	5205.51	-371605	32	0
1	5235.95	-170677	31	0
1	5199.15	-274594	30	0
1	5196.16	-306922	27	0
1	5196.16	-317834	26	0
1	5196.16	-339218	25	0
1	5200.65	-325516	23	0
1	5196.5	-372636	23	0
1	5196.16	-458927	23	0
1	5196.16	-1.09E+06	26	0
1	5226.43	-961574	30	0
1	5302.15	-604709	33	0
1	5204.05	-643340	33	0
1	5197.56	-639699	36	0
1	5330.61	-556922	35	0
1	5392.4	-507838	36	0
1	5307.36	-524567	37	0
1	5203.55	-668736	36	0
1	5196.16	-708145	35	0
1	5196.16	-767515	35	0
1	5196.16	-669484	35	0
1	5197.68	-194540	35	0
1	5196.29	-570333	36	0
1	5212.17	-477468	36	0
1	5197.36	-639616	36	0
1	5196.16	-673716	36	0
1	5196.16	-728265	37	0
1	5208.45	-675380	37	0
1	5197.1	-692942	35	0
1	5196.16	-770076	33	0
1	5196.16	-920609	30	0
1	5196.16	-923102	27	0
1	5196.16	-1.01E+06	24	0
1	5196.16	-1.55E+06	24	0
1	5277.89	-1.41E+06	25	0
1	5321.28	-805872	26	0
1	5214.83	-744058	28	0
1	5212.61	-683624	29	0
1	5362.06	-552929	31	0
1	5332.98	-503998	31	0
1	5322.51	-482363	30	0
1	5205.07	-644723	30	0
1	5196.16	-691944	26	0
1	5196.16	-722887	25	0
1	5196.16	-455264	23	0
1	5204.43	-145270	23	0
1	5196.79	-159424	22	0
1	5258.07	-115325	22	0
1	5207.2	-92554.1	21	0
1	5197.89	-94843.2	21	0
1	5196.26	-253657	22	0
1	5236.82	-149603	22	0
1	5203.95	-108457	23	0
1	5196.52	-251357	24	0
1	5196.16	-351225	24	0
1	5196.16	-359722	25	0
1	5196.16	-480230	25	0
1	5238.74	-1.21E+06	25	0
1	5199.41	-1.01E+06	26	0
1	5266.78	-700162	26	0
1	5201.56	-748584	26	0
1	5200.64	-711815	26	0
1	5345.46	-593386	26	0
1	5351.18	-568947	26	0
1	5294.73	-571105	26	0
1	5202.81	-768928	26	0
1	5196.16	-915386	25	0
1	5196.16	-926630	25	0
1	5196.16	-753014	24	0
1	5196.16	-368215	23	0
1	5196.16	-643240	24	0
1	5204.37	-639449	24	0
1	5203.11	-649789	23	0
1	5210.45	-586560	23	0
1	5199.79	-585416	23	0
1	5196.37	-694007	23	0
1	5196.16	-748916	23	0
1	5222.33	-653651	23	0
1	5198.15	-699324	22	0
1	5202.7	-683620	22	0
1	5196.68	-738769	21	0
1	5196.16	-1.53E+06	21	0
1	5206.45	-1.26E+06	21	0
1	5196.94	-1.29E+06	21	0
1	5224.94	-1.15E+06	24	0
1	5199.3	-1.21E+06	25	0
1	5196.21	-1.23E+06	26	0
1	5234.38	-316586	27	0
1	5199.09	-498298	26	0
1	5229.26	-309233	25	0
1	5198.67	-419600	22	0
1	5196.16	-454968	20	0
1	5196.16	-572864	19	0
1	5196.16	-469545	18	0
1	5196.16	-653783	18	0
1	5202.44	-642137	17	0
1	5204.34	-558735	15	0
1	5196.76	-682325	14	0
1	5273.2	-317107	9	0
1	5202.03	-550377	9	0
1	5196.16	-593590	9	0
1	5254.88	-354504	8	0
1	5210.26	-306104	12	0
1	5198.79	-325112	15	0
1	5196.32	-332098	14	0
1	5196.16	-1.12E+06	17	0
1	5196.16	-1.18E+06	21	0
1	5196.16	-1.18E+06	26	0
1	5196.16	-1.17E+06	28	0
1	5199.64	-1.14E+06	30	0
1	5198.74	-1.16E+06	32	0
1	5196.37	-611605	32	0
1	5203.4	-676424	31	0
1	5209.03	-636165	30	0
1	5197.1	-652944	29	0
1	5198.11	-656450	30	0
1	5207.53	-548527	28	0
1	5197	-440788	29	0
1	5197.59	-511362	30	0
1	5203.05	-502423	30	0
1	5196.68	-505274	29	0
1	5196.16	-600165	29	0
1	5203.78	-506497	30	0
1	5196.73	-674217	30	0
1	5200.32	-654566	30	0
1	5203.28	-619350	30	0
1	5196.68	-767012	31	0
1	5196.16	-786776	30	0
1	5229.23	-526007	31	0
1	5198.67	-1.42E+06	32	0
1	5196.16	-1.34E+06	32	0
1	5196.16	-1.35E+06	32	0
1	5196.16	-1.32E+06	32	0
1	5219.29	-1.20E+06	34	0
1	5215.05	-1.09E+06	34	0
1	5201.68	-355463	35	0
1	5196.47	-626900	35	0
1	5203.41	-589755	34	0
1	5196.73	-610608	33	0
1	5207.18	-500390	32	0
1	5198.32	-508206	32	0
1	5202.79	-320846	32	0
1	5204.82	-308620	32	0
1	5196.79	-435011	32	0
1	5201.96	-366969	32	0
1	5196.58	-366878	32	0
1	5202.32	-381075	32	0
1	5196.63	-392607	31	0
1	5196.16	-439584	31	0
1	5196.16	-451816	30	0
1	5196.16	-509862	27	0
1	5196.16	-546309	24	0
1	5196.16	-687567	22	0
1	5257.88	-1.25E+06	22	0
1	5200.88	-1.00E+06	23	0
1	5254.27	-704704	25	0
1	5206.53	-659797	28	0
1	5198.39	-640516	29	0
1	5371.44	-526552	32	0
1	5277.28	-514492	33	0
1	5221.38	-502202	34	0
1	5197.68	-607709	33	0
1	5235.9	-564712	30	0
1	5199.2	-594182	29	0
1	5196.16	-308407	27	0
1	5196.16	-133487	26	0
1	5196.16	-143512	27	0
1	5202.43	-172477	26	0
1	5196.63	-344187	28	0
1	5201.4	-351829	28	0
1	5218.98	-218452	26	0
1	5238.06	-135188	24	0
1	5204.52	-111606	23	0
1	5197.79	-134087	21	0
1	5196.26	-274015	22	0
1	5229.56	-165014	22	0
1	5215.48	-121179	21	0
1	5197.47	-949115	24	0
1	5198.65	-754383	26	0
1	5374.53	-585211	28	0
1	5305.98	-572448	31	0
1	5259.64	-573832	33	0
1	5551.57	-521380	35	0
1	5569.11	-483549	34	0
1	5313.47	-494032	34	0
1	5203.08	-662314	34	0
1	5281.01	-552392	33	0
1	5202.61	-605962	33	0
1	5196.16	-440366	33	0
1	5196.16	-137113	33	0
1	5196.16	-329762	33	0
1	5222.19	-304354	33	0
1	5203.55	-235828	33	0
1	5196.58	-323281	33	0
1	5210.28	-298617	32	0
1	5212.54	-182650	32	0
1	5197.31	-168692	32	0
1	5196.16	-300707	32	0
1	5207.14	-247268	32	0
1	5197	-318863	32	0
1	5213.83	-267760	32	0
1	5223.46	-707411	33	0
1	5198.12	-794529	33	0
1	5326.8	-600926	34	0
1	5326.63	-581895	38	0
1	5287.24	-576085	38	0
1	5411.37	-517103	39	0
