"1=Loop running this hour, 0=Off"	"Net hourly loop load, including thermal losses and pump heat"	"Net hourly loop load, including thermal losses and pump heat"	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
1	38589.2	-109008	36	0
1	18784.2	-60427.6	35	0
1	18772.5	-49944.1	35	0
1	20279.2	-51502.5	35	0
1	12954.8	-110318	36	0
1	19075.7	-162056	36	0
1	20557.6	-163883	37	0
1	8209.78	-153407	36	0
1	4730.18	-158898	36	0
1	5124.68	-154386	36	0
1	5242.7	-148379	37	0
1	5264.82	-155940	36	0
1	5252.64	-148277	36	0
1	5229.98	-122598	37	0
1	5202.13	-121549	38	0
1	10472.2	-156790	42	0
1	7804.48	-177570	43	0
1	2476.92	-187556	42	0
1	2448.7	-199384	41	0
1	13996.8	-267486	39	0
1	17712.6	-213419	39	0
1	15781.7	-199393	40	0
1	14844.4	-197207	40	0
1	16714.7	-179183	41	0
1	13413.8	-182392	41	0
1	7052.52	-73511.4	41	0
1	12711.3	-67719.9	44	0
1	9744.53	-68571.4	46	0
1	5898.96	-136653	45	0
1	5637.45	-128232	45	0
1	8110.56	-149379	45	0
1	2862.35	-125514	44	0
1	2084.37	-117994	43	0
1	0	-130630	40	0
1	0	-153505	39	0
1	3965.69	-175857	38	0
1	4153.21	-154520	38	0
1	4153.27	-155127	37	0
1	4153.27	-151662	36	0
1	4153.27	-181767	36	0
1	4153.27	-159484	35	0
1	4256.67	-111128	36	0
1	4595.62	-101754	36	0
1	37702	-336699	36	0
1	116515	-344534	37	0
1	155909	-330954	38	0
1	170503	-319114	39	0
1	168946	-221191	39	0
1	170029	-218201	39	0
1	181733	-313077	39	0
1	196246	-309289	38	0
1	190785	-313206	35	0
1	158926	-264428	34	0
1	111954	-182378	34	0
1	77424.4	-131689	33	0
1	61666.7	-81675.3	33	0
1	44294.2	-92383.3	33	0
1	25713.4	-128296	33	0
1	14272.3	-136319	35	0
1	9589.65	-136765	38	0
1	8450.09	-139392	40	0
1	16076.3	-134792	43	0
1	13226.8	-132580	45	0
1	15710.9	-123580	48	0
1	12923.2	-114655	50	0
1	5031.42	-83744.4	50	0
1	4153.27	-50430.4	50	0
1	86324.4	-266592	50	0
1	190589	-290626	50	0
1	232289	-271293	50	0
1	261696	-258008	51	0
1	233873	-153703	51	0
1	247948	-152316	53	0
1	272037	-246187	51	0
1	276159	-242853	50	0
1	282971	-239958	51	0
1	237151	-187091	52	0
1	149534	-103461	49	0
1	106016	-46023.3	48	0
1	75657.1	-14392.9	45	0
1	68962.6	-23771.9	43	0
1	34505.5	-37835.8	41	0
1	12425.9	-45676.3	39	0
1	8005.19	-61020.8	37	0
1	6495.33	-66070.6	35	0
1	5870.69	-72955	33	0
1	10912.7	-87958.4	31	0
1	11538.9	-97462.9	31	0
1	10569.3	-97837	31	0
1	5888.19	-72123.9	30	0
1	6156.81	-20450.5	35	0
1	94161.8	-205042	39	0
1	198336	-274604	42	0
1	241353	-268768	44	0
1	260111	-258642	46	0
1	258970	-150534	49	0
1	272111	-145278	51	0
1	329567	-243257	52	0
1	350669	-230654	53	0
1	346933	-229332	54	0
1	272477	-177398	54	0
1	196627	-93675.8	54	0
1	129671	-24690.4	53	0
1	73008.3	-3114.61	45	0
1	72170.4	-9084.25	41	0
1	41945.2	-40350.4	35	0
1	17509.4	-9922.19	35	0
1	10019.9	-14908.7	34	0
1	8482.88	-22680.8	32	0
1	7819.42	-21148.3	31	0
1	7322.49	-29012.5	31	0
1	6895.44	-35198.5	31	0
1	6469.96	-28045.8	31	0
1	6078.85	-29850.3	30	0
1	7766.64	-15783.5	31	0
1	111608	-169245	37	0
1	235734	-247205	44	0
1	320283	-250942	49	0
1	383909	-241197	53	0
1	334570	-132633	55	0
1	356611	-133112	57	0
1	457184	-227614	59	0
1	485047	-207849	61	0
1	481297	-206810	62	0
1	391932	-159865	62	0
1	244014	-87912.2	61	0
1	168366	-19291.7	61	0
1	80044.4	-605.637	51	0
1	82576.2	-1200.94	48	0
1	52267.1	-1859.95	44	0
1	26581.9	-2333.75	42	0
1	11172	-2832.75	41	0
1	6809.25	-2305.8	40	0
1	8729.81	-16037	38	0
1	8231.61	-8098.53	39	0
1	7762.7	-19540.6	38	0
1	9978.82	-11546.6	41	0
1	6924.83	-8999.97	41	0
1	29117	-3162.57	45	0
1	188961	-166776	53	0
1	357159	-229385	55	0
1	458247	-219430	59	0
1	517575	-205325	63	0
1	477875	-117921	69	0
1	492883	-113091	72	0
1	639678	-194949	75	0
1	675872	-178556	77	0
1	663009	-183779	77	0
1	561696	-143042	78	0
1	354565	-82960.2	77	0
1	207423	0	76	0
1	131801	0	73	0
1	106735	0	71	0
1	68011.7	0	67	0
1	27426	0	66	0
0	0	0	66	0
0	0	0	60	0
0	0	0	62	0
1	3634.07	-7870.33	61	0
0	0	0	62	0
1	4728.92	-1142.41	61	0
1	5682.2	-1244.24	60	0
1	10308.5	-948.962	61	0
1	77209.2	-10519.8	62	0
1	97499.9	-8831.98	65	0
1	88707.2	-6041.91	67	0
1	90502.4	-4527.2	70	0
1	81925.9	-3475.48	71	0
1	75921.4	-3351.95	68	0
1	27634.6	0	67	0
1	37838.4	0	69	0
1	20589	0	69	0
1	27798.3	0	72	0
1	17289.3	0	72	0
0	0	0	72	0
0	0	0	71	0
0	0	0	69	0
0	0	0	68	0
0	0	0	67	0
0	0	0	67	0
0	0	0	66	0
0	0	0	65	0
0	0	0	64	0
1	0	0	58	0
1	0	0	57	0
1	0	0	57	0
0	0	0	60	0
1	62275.8	-10742.8	65	0
1	77652.1	-9806.62	68	0
1	75416.3	-5980.72	71	0
1	82185.5	-4420.58	74	0
1	85435.9	-3486.5	75	0
1	80263.7	-2741.95	75	0
1	38818.1	0	77	0
1	30803.9	0	79	0
1	32781.8	0	76	0
1	35710.8	0	78	0
1	47036	0	78	0
1	25521.2	0	75	0
0	0	0	72	0
0	0	0	69	0
0	0	0	63	0
0	0	0	59	0
1	0	0	58	0
1	0	0	54	0
1	0	0	50	0
1	0	0	49	0
1	0	-177.442	47	0
1	0	-2856.87	45	0
1	0	-1846.29	46	0
1	0	-725.427	47	0
1	139697	-144484	52	0
1	388797	-223150	55	0
1	483043	-216093	58	0
1	528132	-208163	60	0
1	448289	-120654	61	0
1	481372	-120015	63	0
1	624277	-210478	65	0
1	684212	-189433	68	0
1	667001	-186381	68	0
1	543720	-146641	66	0
1	338801	-85253	63	0
1	211680	0	60	0
1	100382	0	54	0
1	77296.6	-15506.9	52	0
1	50906.2	-715.758	50	0
1	13475.1	-1849.7	48	0
1	3869.25	-2709.39	47	0
1	0	-3207.2	45	0
1	2129.68	-4369.2	44	0
1	0	-3738.62	42	0
1	0	-10208.3	41	0
1	4007.06	-12606.2	41	0
1	6798.24	-4721.46	42	0
1	10454.3	-1384.18	44	0
1	152008	-154272	47	0
1	329392	-236067	49	0
1	418741	-235156	51	0
1	468711	-228164	54	0
1	410899	-126699	55	0
1	423765	-128275	56	0
1	484936	-226031	55	0
1	498726	-219170	55	0
1	492928	-221957	55	0
1	426111	-173010	56	0
1	288812	-89294.7	56	0
1	189559	-19889	54	0
1	107192	0	51	0
1	90731.9	-495.196	50	0
1	63122.1	-1267.73	49	0
1	23676.8	-1544.93	49	0
1	9913.92	-1573.56	49	0
1	8371.42	-1686.74	49	0
1	2933.09	-2901.77	47	0
1	6750.54	-2476.2	47	0
1	6803.88	-2564.72	47	0
1	3806.68	-6760.04	46	0
1	3474.24	-3526.02	45	0
1	31891.3	-1390.37	49	0
1	198849	-155432	52	0
1	417108	-226739	54	0
1	515816	-221632	58	0
1	592731	-209343	62	0
1	493299	-118970	63	0
1	510951	-119063	64	0
1	638251	-209652	65	0
1	650643	-191184	65	0
1	651276	-196575	65	0
1	545729	-152779	65	0
1	332187	-85437.1	61	0
1	204714	-17373.1	59	0
1	118495	0	56	0
1	92514.3	0	52	0
1	73095.5	0	52	0
1	31448.8	-488.638	50	0
1	9554.88	-1022.74	48	0
1	7070.18	-1250.67	47	0
1	9010.17	-1712.46	47	0
1	8493.44	-1055.23	47	0
1	10675.6	-807.565	48	0
1	10325.6	-1698.7	49	0
1	4702.85	-1462.6	48	0
1	22779.2	0	49	0
1	247830	-148819	53	0
1	492157	-223138	56	0
1	583830	-214363	60	0
1	627406	-203515	62	0
1	547754	-119077	65	0
1	556819	-116801	66	0
1	748391	-205338	67	0
1	743151	-184933	68	0
1	716999	-188275	68	0
1	591933	-146918	67	0
1	407552	-84541.6	67	0
1	235873	0	63	0
1	132204	0	59	0
1	100657	0	56	0
1	70555.5	0	53	0
1	48160.5	0	54	0
1	16230.1	-11986.8	53	0
0	0	0	52	0
1	5885.07	-961.883	51	0
0	0	0	51	0
1	10062.2	-771.959	51	0
1	11929.4	-1121.93	52	0
1	6007.6	-870.385	51	0
1	32864.3	0	55	0
1	315865	-139193	57	0
1	587829	-210849	61	0
1	689636	-199245	66	0
1	776417	-186278	69	0
1	616413	-112144	71	0
1	628411	-110611	71	0
1	801602	-196509	72	0
1	788961	-179811	73	0
1	735950	-185450	69	0
1	605566	-144727	68	0
1	396280	-84062.5	67	0
1	216113	0	63	0
1	137618	0	61	0
1	114807	0	58	0
1	86690.8	0	57	0
1	51797.5	0	57	0
0	0	0	56	0
0	0	0	55	0
1	17290.5	-9443.12	56	0
0	0	0	56	0
0	0	0	55	0
1	10744.5	-614.981	56	0
1	6899.87	-917.366	55	0
1	11396.6	-661.657	56	0
1	98013.9	-7506.97	56	0
1	108233	-8658.46	55	0
1	109397	-6967.41	57	0
1	100816	-6059.78	57	0
1	99490.2	-5360.44	57	0
1	101187	-4872.66	58	0
1	37363.6	0	59	0
1	42305.3	0	61	0
1	49686.8	0	63	0
1	15621.7	0	61	0
0	0	0	63	0
1	40175.7	0	63	0
0	0	0	58	0
1	0	0	54	0
1	0	0	52	0
1	0	0	50	0
1	0	0	49	0
1	0	-403.083	47	0
1	0	-2105.37	47	0
1	0	-2641.76	45	0
1	0	-2119.25	45	0
1	0	-2088.24	43	0
1	6202.56	-2055.57	46	0
1	12088.2	-4071.87	49	0
1	71273.7	-17489.7	55	0
1	81655.5	-16721.8	59	0
1	86509.3	-11227.1	63	0
1	94562.3	-7873.07	67	0
1	88953.3	-5875.98	69	0
1	85250.5	-4944.33	71	0
0	0	0	70	0
0	0	0	69	0
0	0	0	70	0
0	0	0	70	0
0	0	0	68	0
0	0	0	66	0
0	0	0	62	0
1	0	-2247.12	58	0
1	0	-1202.06	55	0
1	0	-1288.43	55	0
1	0	-1238.12	55	0
1	2083.6	-1043.94	55	0
1	8198.24	-1023.03	57	0
1	2076.64	-1397.57	56	0
1	6229.89	-1197.5	57	0
1	0	-1402.68	55	0
1	2083.6	-1113.39	54	0
1	2441.18	-686.963	54	0
1	182002	-151107	54	0
1	473636	-219535	56	0
1	574595	-213102	60	0
1	606378	-201350	60	0
1	457344	-121227	60	0
1	525476	-120132	62	0
1	641511	-210102	59	0
1	656719	-206053	59	0
1	647514	-208699	59	0
1	550866	-162720	60	0
1	332687	-86660.9	61	0
1	164367	-18168.5	59	0
1	98701.9	0	57	0
1	85141.6	0	57	0
1	34736.3	0	57	0
0	0	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	55	0
1	2433.44	0	54	0
1	3451.73	0	54	0
1	2207.75	-26.1479	53	0
1	2131.07	-870.093	52	0
0	0	0	53	0
1	394852	-140150	59	0
1	632193	-206513	60	0
1	691793	-203915	62	0
1	662206	-198425	60	0
1	619649	-121444	65	0
1	645861	-116108	67	0
1	798875	-200026	64	0
1	710337	-189807	62	0
1	764077	-202658	62	0
1	597293	-156727	62	0
1	336228	-86839.8	59	0
1	182555	-18223.6	57	0
1	118127	0	56	0
1	102057	0	57	0
1	55839.9	0	56	0
1	17225.8	0	54	0
1	14398.6	-877.6	55	0
1	12211.3	-869.853	56	0
1	8652.41	-821.512	56	0
1	10748.4	-802.607	57	0
0	0	0	57	0
1	10342.6	-1027.32	58	0
0	0	0	58	0
1	22534.6	0	59	0
1	501674	-129365	63	0
1	816861	-196252	67	0
1	869421	-181982	69	0
1	767475	-175121	70	0
1	632037	-110977	71	0
1	654016	-109827	73	0
1	857723	-196026	76	0
1	836131	-179124	76	0
1	834200	-184471	75	0
1	688769	-143913	74	0
1	436849	-82832	74	0
1	261369	0	73	0
1	154896	0	69	0
1	120705	0	68	0
1	87822.4	0	65	0
1	51849.1	0	63	0
0	0	0	63	0
0	0	0	61	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	60	0
1	20973.3	0	58	0
1	417975	-138269	58	0
1	542908	-208136	57	0
1	572332	-211744	57	0
1	567227	-211462	56	0
1	475878	-125235	55	0
1	451589	-126386	52	0
1	543748	-232244	52	0
1	545865	-225166	51	0
1	486994	-231328	50	0
1	421880	-181849	51	0
1	275645	-91212.8	50	0
1	204033	-20797.3	49	0
1	122838	-822.095	49	0
1	103169	-556.908	49	0
1	74911.1	-732.792	49	0
1	35996.1	-1322.25	48	0
1	13812.5	-1575.89	47	0
1	11219.9	-1595.2	47	0
1	7815.21	-1694.18	46	0
1	4615.5	-3653.41	44	0
1	12074.5	-5157.59	45	0
1	11619.2	-5635.87	46	0
1	5888.87	-2783.37	45	0
1	27626	-1320.41	46	0
1	193588	-152789	49	0
1	440981	-232404	53	0
1	548982	-221460	58	0
1	631121	-207048	63	0
1	523127	-117349	64	0
1	528126	-116978	64	0
1	622276	-207910	62	0
1	628175	-198426	62	0
1	617753	-202511	62	0
1	509976	-157804	62	0
1	330297	-86481.3	60	0
1	202020	-17979.7	58	0
1	123553	0	57	0
1	100609	0	56	0
1	69216.5	-25.1069	54	0
1	32720.4	-1408.95	52	0
1	13289.2	-1662.07	51	0
1	8043.52	-6265.74	50	0
1	7094.53	-8827.6	49	0
1	9019.54	-7904.75	49	0
1	5807.45	-9091.08	48	0
1	5336.09	-10482.7	47	0
1	7543.69	-13907.2	47	0
1	7152.14	-15280.2	47	0
1	72239.7	-32458.1	49	0
1	81381.3	-35519.5	51	0
1	64841.9	-29413.5	50	0
1	69284.4	-23379.7	52	0
1	67446.8	-18852.3	54	0
1	56997.2	-19419.9	53	0
1	27296	0	54	0
1	15726.9	0	55	0
1	10404.7	0	54	0
1	16774.6	-593.941	55	0
1	14840.3	-2340.45	53	0
1	11889.1	-4336.79	52	0
1	3498.87	-4573.71	51	0
1	2076.64	-5378.67	50	0
1	0	-15689	47	0
1	0	-22630.5	45	0
1	0	-26657.8	44	0
1	0	-27362.2	42	0
1	0	-42719.6	39	0
1	0	-40689.8	40	0
1	2083.6	-51348.9	38	0
1	4054.35	-53305.7	37	0
1	4153.27	-53913.7	37	0
1	6798.27	-41203.7	41	0
1	37347.4	-63786.1	45	0
1	40377.3	-49690.2	49	0
1	40849.4	-39259.2	54	0
1	29794.5	-33457.1	55	0
1	29442.9	-30890.6	56	0
1	23520	-30752.2	55	0
0	0	0	55	0
0	0	0	59	0
0	0	0	59	0
1	14547.2	-18500	56	0
1	9263.76	-12888.3	57	0
1	2520.99	-15330.2	55	0
1	2076.64	-17233.5	54	0
1	0	-18239.1	52	0
1	0	-19826.2	51	0
1	0	-20674	48	0
1	0	-25870	45	0
1	0	-27472.5	46	0
1	4488.02	-33609.8	47	0
1	6798.24	-33854.8	48	0
1	0	-34962.3	46	0
1	0	-39155	44	0
1	0	-30919	42	0
1	11382.4	-23085.7	46	0
1	97329.9	-186506	51	0
1	230453	-240042	53	0
1	323946	-229134	55	0
1	417323	-219833	60	0
1	337924	-121613	62	0
1	331186	-121118	61	0
1	446669	-215251	62	0
1	489819	-197509	64	0
1	443670	-197002	62	0
1	332798	-159580	60	0
1	193861	-89052.4	57	0
1	123409	-21536.2	56	0
1	78070.6	-1397.54	54	0
1	66338.4	-932.131	52	0
1	38689.4	-3350.11	53	0
1	11876.7	-4818.87	53	0
1	2581.35	-4311.26	52	0
1	2076.64	-11129.2	51	0
1	3648.03	-14601	51	0
1	4153.27	-6268.71	51	0
1	2076.64	-7686.41	50	0
1	3584.86	-12063.5	50	0
1	4153.27	-5429.02	50	0
1	4237.56	-2067.82	50	0
1	137315	-170374	51	0
1	306975	-235681	53	0
1	381670	-225640	55	0
1	421775	-218198	56	0
1	326123	-126405	55	0
1	349648	-128354	56	0
1	420623	-225536	56	0
1	423707	-214976	55	0
1	452475	-221197	56	0
1	354423	-170290	57	0
1	225294	-89305.1	56	0
1	159445	-20966.6	57	0
1	93022.4	0	54	0
1	79793.7	-684.304	51	0
1	57792.6	-766.038	50	0
1	24409	-1898.78	51	0
1	9195.65	-3179.81	51	0
1	2891.66	-7719.25	49	0
1	0	-12482.1	45	0
1	2648.3	-5182.5	44	0
1	2543.16	-14678.3	43	0
1	6474.9	-21912.6	44	0
1	8119.53	-14455.7	45	0
1	12428.2	-4873.78	47	0
1	176908	-167094	52	0
1	457552	-229244	56	0
1	484663	-215390	59	0
1	539611	-207557	61	0
1	461735	-120612	64	0
1	460711	-118525	64	0
1	600600	-208951	65	0
1	635207	-189772	67	0
1	644319	-190144	68	0
1	542740	-146417	68	0
1	353031	-84114.7	68	0
1	206512	0	69	0
1	117398	0	65	0
1	96145.5	0	60	0
1	63431.3	0	54	0
1	34043.8	0	55	0
0	0	0	50	0
0	0	0	52	0
1	3619.52	-9736.98	50	0
1	3328.48	-673.66	49	0
1	3139.35	-2011.68	47	0
1	4631.92	-1442.82	46	0
1	7513.97	-1076.34	46	0
1	41565.1	0	54	0
1	306905	-140577	57	0
1	593943	-211370	60	0
1	642377	-202664	63	0
1	721132	-195786	66	0
1	575620	-114852	67	0
1	592480	-113803	67	0
1	792618	-202441	68	0
1	764253	-181743	67	0
1	769314	-191925	67	0
1	558907	-148249	65	0
1	386126	-85468.3	66	0
1	202194	0	62	0
1	125739	0	59	0
1	102223	0	56	0
1	72612.8	0	53	0
1	24343.8	0	50	0
0	0	0	50	0
1	13807.7	-11460.5	50	0
0	0	0	49	0
1	3646.61	-1676.92	47	0
1	6388.11	-1802.79	46	0
1	9014.94	-1220.94	46	0
1	3159.14	-864.703	44	0
1	40324	0	51	0
1	360866	-141473	55	0
1	637065	-216549	59	0
1	692112	-205290	62	0
1	780938	-198683	65	0
1	649292	-115640	68	0
1	662740	-113474	69	0
1	785157	-193742	70	0
1	849185	-180163	68	0
1	875099	-189329	69	0
1	725296	-143225	69	0
1	461894	-82986.8	68	0
1	274805	0	68	0
1	154025	0	64	0
1	116802	0	61	0
1	85558.8	0	59	0
1	51488.2	0	58	0
0	0	0	57	0
0	0	0	56	0
0	0	0	57	0
0	0	0	58	0
1	17306.9	-8053.82	57	0
1	7592.9	-418.511	56	0
1	6621.53	-542.102	55	0
0	0	0	56	0
1	135395	-5231.94	59	0
1	162184	-5412.73	63	0
1	156709	-4099.27	65	0
1	162302	-3474.3	67	0
1	159022	-3001.72	69	0
1	136388	-2720.28	70	0
1	69341.7	0	71	0
1	53643.1	0	71	0
1	59259.2	0	72	0
1	59231.3	0	72	0
1	47152.9	0	71	0
1	25311.4	0	70	0
0	0	0	67	0
0	0	0	65	0
0	0	0	65	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	60	0
1	0	0	59	0
1	0	0	59	0
1	0	0	58	0
1	0	0	58	0
0	0	0	60	0
1	78106.9	-2472.31	61	0
1	110524	-6175.25	63	0
1	110664	-4900	65	0
1	106194	-4158.39	66	0
1	126065	-3149.36	72	0
1	116976	-2626.83	72	0
0	0	0	72	0
1	55016.1	0	75	0
1	37945.8	0	73	0
1	55859.6	0	75	0
1	67007	0	76	0
1	37758.2	0	75	0
1	26393	0	71	0
0	0	0	68	0
0	0	0	61	0
0	0	0	59	0
0	0	0	58	0
1	0	0	56	0
1	0	0	56	0
0	0	0	54	0
1	0	0	53	0
1	0	0	51	0
0	0	0	52	0
0	0	0	58	0
1	119076	-3009.3	63	0
1	149568	-5554.48	70	0
1	143432	-4038.64	74	0
1	149269	-3077.92	77	0
1	147666	-2537.06	78	0
1	144838	-2110.29	79	0
1	58509.2	0	81	0
1	39975.6	0	82	0
1	75144.9	0	82	0
1	94932.7	0	81	0
1	103395	0	81	0
1	101647	0	79	0
1	65895.4	0	75	0
1	23539.2	0	69	0
0	0	0	69	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	59	0
0	0	0	57	0
0	0	0	55	0
1	0	0	54	0
0	0	0	53	0
0	0	0	58	0
1	616048	-112812	68	0
1	726534	-166346	73	0
1	879620	-179349	77	0
1	874697	-182182	80	0
1	701009	-112262	83	0
1	721236	-110333	84	0
1	953674	-196765	85	0
1	953285	-180009	86	0
1	968156	-184407	85	0
1	820011	-143360	85	0
1	537294	-82708.3	83	0
1	323394	0	80	0
1	216209	0	76	0
1	167151	0	73	0
1	122394	0	71	0
0	0	0	69	0
0	0	0	69	0
0	0	0	69	0
0	0	0	69	0
0	0	0	68	0
0	0	0	66	0
0	0	0	65	0
0	0	0	65	0
0	0	0	67	0
1	695060	-122897	69	0
1	908832	-173991	74	0
1	988101	-178146	77	0
1	1.01E+06	-178157	80	0
1	820366	-111524	82	0
1	845933	-108863	84	0
1	1.11E+06	-193294	86	0
1	1.06E+06	-176967	86	0
1	1.08E+06	-180465	86	0
1	921905	-141773	87	0
1	599595	-81587.8	85	0
1	396872	0	84	0
1	273176	0	80	0
1	231524	0	78	0
1	166549	0	75	0
1	80209.9	0	73	0
1	34115.7	0	73	0
1	45797	0	70	0
0	0	0	71	0
0	0	0	67	0
1	45843	0	67	0
0	0	0	61	0
0	0	0	65	0
1	117427	0	65	0
1	685157	-122353	62	0
1	916234	-197549	63	0
1	960563	-193566	64	0
1	974800	-192501	65	0
1	801800	-115704	66	0
1	835444	-113909	67	0
1	1.08E+06	-200019	68	0
1	1.03E+06	-176307	68	0
1	1.09E+06	-182878	69	0
1	845126	-140252	70	0
1	587980	-80945.8	71	0
1	387281	0	72	0
1	236012	0	67	0
1	159463	0	64	0
1	113822	0	60	0
1	76590.4	0	59	0
0	0	0	57	0
0	0	0	56	0
0	0	0	54	0
0	0	0	53	0
0	0	0	51	0
0	0	0	50	0
0	0	0	48	0
1	41349.4	0	50	0
1	412423	-144183	51	0
1	675008	-223061	55	0
1	713937	-214158	57	0
1	726441	-210784	58	0
1	660611	-122257	60	0
1	678067	-120945	62	0
1	808716	-212330	64	0
1	830302	-192027	65	0
1	856557	-195467	67	0
1	724268	-147484	66	0
1	488086	-84550.1	63	0
1	313708	0	58	0
1	162477	0	53	0
1	119222	0	50	0
1	89695.5	0	48	0
1	53134.1	0	44	0
0	0	0	43	0
0	0	0	42	0
0	0	0	42	0
0	0	0	42	0
0	0	0	41	0
0	0	0	42	0
0	0	0	43	0
0	0	0	48	0
1	159122	-9562.17	53	0
1	166500	-2879.07	56	0
1	167811	-2396.25	59	0
1	167063	-2031.52	61	0
1	157015	-1813.61	62	0
1	155273	-1595.54	64	0
1	78867.5	0	66	0
1	55320.6	0	67	0
1	58642.8	0	67	0
1	55458.5	0	67	0
0	0	0	66	0
1	46243.4	0	64	0
0	0	0	60	0
0	0	0	55	0
0	0	0	50	0
0	0	0	46	0
0	0	0	46	0
0	0	0	45	0
0	0	0	42	0
1	0	0	42	0
1	0	0	41	0
1	0	0	42	0
0	0	0	43	0
0	0	0	50	0
1	108030	-516.735	58	0
1	129009	-1725.17	61	0
1	130740	-3087.54	64	0
1	134451	-2689.97	67	0
1	130751	-2358.69	69	0
1	118048	-2150.76	69	0
0	0	0	72	0
1	56880.3	0	73	0
1	37388.3	0	73	0
1	58195	0	74	0
1	66367.1	0	71	0
1	34939.8	0	69	0
0	0	0	65	0
0	0	0	62	0
0	0	0	58	0
0	0	0	54	0
0	0	0	51	0
0	0	0	50	0
0	0	0	50	0
1	0	0	50	0
0	0	0	47	0
0	0	0	47	0
1	0	0	48	0
0	0	0	55	0
1	326962	-127941	60	0
1	707243	-202972	67	0
1	778535	-181843	72	0
1	824582	-181807	74	0
1	646248	-113297	76	0
1	675861	-111052	79	0
1	856023	-197140	80	0
1	873278	-180665	80	0
1	886616	-185484	82	0
1	765871	-144486	83	0
1	517391	-83057.1	80	0
1	323003	0	79	0
1	174651	0	71	0
1	109517	0	67	0
1	67721.7	0	65	0
0	0	0	64	0
0	0	0	62	0
0	0	0	60	0
0	0	0	60	0
0	0	0	58	0
0	0	0	58	0
0	0	0	58	0
0	0	0	59	0
0	0	0	61	0
1	474081	-132383	64	0
1	798055	-188651	70	0
1	807417	-177274	75	0
1	844620	-181586	76	0
1	694102	-112762	76	0
1	727412	-110305	78	0
1	932033	-194739	77	0
1	895705	-178633	75	0
1	868871	-184156	73	0
1	726757	-143218	71	0
1	477296	-82891.8	64	0
1	251907	0	62	0
1	169023	0	67	0
1	117313	0	65	0
1	90644.9	0	64	0
1	40792.9	0	63	0
0	0	0	61	0
0	0	0	59	0
0	0	0	58	0
0	0	0	58	0
0	0	0	58	0
0	0	0	59	0
0	0	0	60	0
1	19576.3	0	59	0
1	629024	-125889	64	0
1	951386	-191068	66	0
1	1.00E+06	-183655	69	0
1	940492	-173242	68	0
1	724375	-111271	71	0
1	756230	-108099	74	0
1	972872	-193468	77	0
1	968077	-176675	77	0
1	981020	-181914	78	0
1	835630	-141874	78	0
1	556177	-82003	80	0
1	349226	0	77	0
1	216827	0	73	0
1	153559	0	69	0
1	107674	0	67	0
1	78348.4	0	67	0
0	0	0	66	0
0	0	0	62	0
0	0	0	62	0
0	0	0	60	0
0	0	0	62	0
0	0	0	59	0
0	0	0	59	0
1	48334.5	0	60	0
1	597662	-130003	61	0
1	807043	-200142	61	0
1	766250	-199682	60	0
1	793694	-204068	61	0
1	644618	-119195	62	0
1	652935	-118274	61	0
1	925964	-213285	64	0
1	771450	-190462	63	0
1	778867	-201178	64	0
1	644549	-152911	64	0
1	410153	-84857.7	62	0
1	234004	0	60	0
1	139071	0	58	0
1	109635	0	56	0
1	79031	0	54	0
1	40682.1	0	51	0
0	0	0	48	0
0	0	0	46	0
0	0	0	45	0
0	0	0	44	0
0	0	0	44	0
0	0	0	46	0
0	0	0	48	0
1	28872.4	0	51	0
1	275535	-145589	53	0
1	530464	-220221	55	0
1	574501	-216614	56	0
1	601578	-215162	57	0
1	527555	-123232	58	0
1	538436	-123170	59	0
1	642816	-219294	60	0
1	693515	-203691	62	0
1	702627	-202594	63	0
1	594043	-156237	63	0
1	423737	-85342.3	63	0
1	266510	0	62	0
1	153842	0	60	0
1	100657	0	53	0
1	85723	0	51	0
1	51690.5	0	50	0
0	0	0	46	0
0	0	0	45	0
0	0	0	45	0
1	14543.9	-7946.72	47	0
1	5535.81	-343.573	44	0
1	6913.43	-307.281	42	0
1	19346.9	-330.576	45	0
0	0	0	52	0
1	135272	-3095.18	57	0
1	145013	-3162.3	63	0
1	138207	-2446.82	66	0
1	146484	-1960.4	70	0
1	139357	-1548.28	73	0
1	135235	-1295.76	72	0
1	64531.6	0	74	0
1	50320.1	0	74	0
1	55611.9	0	75	0
1	59220.5	0	76	0
1	66551.8	0	75	0
1	55589.1	0	75	0
0	0	0	68	0
0	0	0	65	0
0	0	0	61	0
0	0	0	56	0
0	0	0	58	0
0	0	0	54	0
0	0	0	53	0
0	0	0	56	0
0	0	0	52	0
0	0	0	52	0
0	0	0	52	0
0	0	0	57	0
1	68048.6	0	62	0
1	104924	-991.044	66	0
1	88405.8	-2809.98	66	0
1	91334.8	-2520.25	67	0
1	96031.5	-2187.25	68	0
1	105150	-1823.28	71	0
0	0	0	73	0
0	0	0	75	0
0	0	0	74	0
0	0	0	74	0
0	0	0	76	0
1	43429	0	72	0
0	0	0	68	0
0	0	0	65	0
0	0	0	58	0
0	0	0	58	0
0	0	0	57	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
